world,n_train,cohort_seed,subset_seed,model_seed,model,mae,trainable_parameters
smooth,10,101,201,301,representation_mlp,2.566166117601582,673
smooth,10,102,202,302,engineered_linear,0.319040754554282,17
smooth,10,102,202,302,flow_jump,0.3305659592151642,6967
smooth,10,102,202,302,flow_jump_observation,0.3274068236351013,7642
smooth,10,102,202,302,gradient_boosting,0.2326530314394979,0
smooth,10,102,202,302,gru_from_scratch,0.2841247022151947,4455
smooth,10,102,202,302,representation_linear,0.3721334597739915,20
smooth,10,102,202,302,representation_mlp,1.0201182899681414,673
smooth,10,103,203,303,engineered_linear,0.3315612060737856,17
smooth,10,103,203,303,flow_jump,0.342727780342102,6967
smooth,10,103,203,303,flow_jump_observation,0.3410331308841705,7642
smooth,10,103,203,303,gradient_boosting,0.2616644347957483,0
smooth,10,103,203,303,gru_from_scratch,0.3186186850070953,4455
smooth,10,103,203,303,representation_linear,0.38377344784216,20
smooth,10,103,203,303,representation_mlp,0.6754351229944515,673
smooth,10,104,204,304,engineered_linear,0.297956256575676,17
smooth,10,104,204,304,flow_jump,0.3390527069568634,6967
smooth,10,104,204,304,flow_jump_observation,0.3390243947505951,7642
smooth,10,104,204,304,gradient_boosting,0.2282588834938009,0
smooth,10,104,204,304,gru_from_scratch,0.3407026827335357,4455
smooth,10,104,204,304,representation_linear,0.3517074463485345,20
smooth,10,104,204,304,representation_mlp,0.7317468999573875,673
smooth,10,105,205,305,engineered_linear,0.3059590432374013,17
smooth,10,105,205,305,flow_jump,0.3353658616542816,6967
smooth,10,105,205,305,flow_jump_observation,0.3355779349803924,7642
smooth,10,105,205,305,gradient_boosting,0.1982761962017156,0
smooth,10,105,205,305,gru_from_scratch,0.2772250473499298,4455
smooth,10,105,205,305,representation_linear,0.3746045013096071,20
smooth,10,105,205,305,representation_mlp,0.8743689449250689,673
smooth,20,101,201,301,engineered_linear,0.316124686448793,17
smooth,20,101,201,301,flow_jump,0.3321088552474975,6967
smooth,20,101,201,301,flow_jump_observation,0.3320937156677246,7642
smooth,20,101,201,301,gradient_boosting,0.1905390388056808,0
smooth,20,101,201,301,gru_from_scratch,0.2936912178993225,4455
smooth,20,101,201,301,representation_linear,0.3775651010278864,20
smooth,20,101,201,301,representation_mlp,0.8550401501342907,673
smooth,20,102,202,302,engineered_linear,0.3004038672227007,17
smooth,20,102,202,302,flow_jump,0.3067580461502075,6967
smooth,20,102,202,302,flow_jump_observation,0.3065846562385559,7642
smooth,20,102,202,302,gradient_boosting,0.1754303119851281,0
smooth,20,102,202,302,gru_from_scratch,0.2401845753192901,4455
smooth,20,102,202,302,representation_linear,0.3419674686698012,20
smooth,20,102,202,302,representation_mlp,0.6602288980712318,673
smooth,20,103,203,303,engineered_linear,0.2893033926660722,17
smooth,20,103,203,303,flow_jump,0.3291158676147461,6967
smooth,20,103,203,303,flow_jump_observation,0.3290996253490448,7642
smooth,20,103,203,303,gradient_boosting,0.2049451536880049,0
smooth,20,103,203,303,gru_from_scratch,0.2699415683746338,4455
smooth,20,103,203,303,representation_linear,0.3408764944721378,20
smooth,20,103,203,303,representation_mlp,0.685975783219734,673
smooth,20,104,204,304,engineered_linear,0.3104844028327183,17
smooth,20,104,204,304,flow_jump,0.3829705417156219,6967
smooth,20,104,204,304,flow_jump_observation,0.3828501403331756,7642
smooth,20,104,204,304,gradient_boosting,0.1895682158221275,0
smooth,20,104,204,304,gru_from_scratch,0.3645452558994293,4455
smooth,20,104,204,304,representation_linear,0.380776333075792,20
smooth,20,104,204,304,representation_mlp,0.7246211298235431,673
smooth,20,105,205,305,engineered_linear,0.2921775182802497,17
smooth,20,105,205,305,flow_jump,0.3073071837425232,6967
smooth,20,105,205,305,flow_jump_observation,0.3076523244380951,7642
smooth,20,105,205,305,gradient_boosting,0.1790012263507562,0
smooth,20,105,205,305,gru_from_scratch,0.3049791753292084,4455
smooth,20,105,205,305,representation_linear,0.3328275522897378,20
smooth,20,105,205,305,representation_mlp,0.6428886371028744,673
smooth,40,101,201,301,engineered_linear,0.3052381119382963,17
smooth,40,101,201,301,flow_jump,0.3177453577518463,6967
smooth,40,101,201,301,flow_jump_observation,0.3177040219306946,7642
smooth,40,101,201,301,gradient_boosting,0.1705870066131236,0
smooth,40,101,201,301,gru_from_scratch,0.2997545897960663,4455
smooth,40,101,201,301,representation_linear,0.3486903589984937,20
smooth,40,101,201,301,representation_mlp,0.5270528490512854,673
smooth,40,102,202,302,engineered_linear,0.2979280510180062,17
smooth,40,102,202,302,flow_jump,0.320194274187088,6967
smooth,40,102,202,302,flow_jump_observation,0.3201873302459717,7642
smooth,40,102,202,302,gradient_boosting,0.1687017394215239,0
smooth,40,102,202,302,gru_from_scratch,0.2546779215335846,4455
smooth,40,102,202,302,representation_linear,0.3375999442240335,20
smooth,40,102,202,302,representation_mlp,0.4701285402408664,673
smooth,40,103,203,303,engineered_linear,0.3093250737831951,17
smooth,40,103,203,303,flow_jump,0.3344254195690155,6967
smooth,40,103,203,303,flow_jump_observation,0.3348990678787231,7642
smooth,40,103,203,303,gradient_boosting,0.1926689173119902,0
smooth,40,103,203,303,gru_from_scratch,0.2267909944057464,4455
smooth,40,103,203,303,representation_linear,0.3506930001905757,20
smooth,40,103,203,303,representation_mlp,0.5283332899186419,673
smooth,40,104,204,304,engineered_linear,0.2951521005987998,17
smooth,40,104,204,304,flow_jump,0.3282971680164337,6967
smooth,40,104,204,304,flow_jump_observation,0.3282536268234253,7642
smooth,40,104,204,304,gradient_boosting,0.174586296029969,0
smooth,40,104,204,304,gru_from_scratch,0.3179330825805664,4455
smooth,40,104,204,304,representation_linear,0.3361940136126901,20
smooth,40,104,204,304,representation_mlp,0.4764241522839968,673
smooth,40,105,205,305,engineered_linear,0.2928813436287485,17
smooth,40,105,205,305,flow_jump,0.3024895191192627,6967
smooth,40,105,205,305,flow_jump_observation,0.303497850894928,7642
smooth,40,105,205,305,gradient_boosting,0.1628570625646684,0
smooth,40,105,205,305,gru_from_scratch,0.2546111345291137,4455
smooth,40,105,205,305,representation_linear,0.3411613574200185,20
smooth,40,105,205,305,representation_mlp,0.4878138537410973,673
smooth,80,101,201,301,engineered_linear,0.295850924848878,17
smooth,80,101,201,301,flow_jump,0.3183062374591827,6967
smooth,80,101,201,301,flow_jump_observation,0.3177483677864074,7642
smooth,80,101,201,301,gradient_boosting,0.1519592700475617,0
smooth,80,101,201,301,gru_from_scratch,0.2829152345657348,4455
smooth,80,101,201,301,representation_linear,0.3467040275827184,20
smooth,80,101,201,301,representation_mlp,0.4019263003156736,673
smooth,80,102,202,302,engineered_linear,0.2959826313468578,17
smooth,80,102,202,302,flow_jump,0.275347501039505,6967
smooth,80,102,202,302,flow_jump_observation,0.2751542627811432,7642
smooth,80,102,202,302,gradient_boosting,0.1564819465186814,0
smooth,80,102,202,302,gru_from_scratch,0.3136096596717834,4455
smooth,80,102,202,302,representation_linear,0.3391282073884388,20
smooth,80,102,202,302,representation_mlp,0.4036073992312621,673
smooth,80,103,203,303,engineered_linear,0.3062336259342467,17
smooth,80,103,203,303,flow_jump,0.2888700664043426,6967
smooth,80,103,203,303,flow_jump_observation,0.2884406447410583,7642
smooth,80,103,203,303,gradient_boosting,0.1612662770947592,0
smooth,80,103,203,303,gru_from_scratch,0.2500313818454742,4455
smooth,80,103,203,303,representation_linear,0.3437804399735988,20
smooth,80,103,203,303,representation_mlp,0.4369054529405535,673
smooth,80,104,204,304,engineered_linear,0.2964416120946108,17
smooth,80,104,204,304,flow_jump,0.3035716414451599,6967
smooth,80,104,204,304,flow_jump_observation,0.3030252754688263,7642
smooth,80,104,204,304,gradient_boosting,0.1563571127648797,0
smooth,80,104,204,304,gru_from_scratch,0.2542189955711365,4455
smooth,80,104,204,304,representation_linear,0.3321283575517143,20
smooth,80,104,204,304,representation_mlp,0.4114645147588606,673
smooth,80,105,205,305,engineered_linear,0.2884907626924547,17
smooth,80,105,205,305,flow_jump,0.2802887260913849,6967
smooth,80,105,205,305,flow_jump_observation,0.2804751992225647,7642
smooth,80,105,205,305,gradient_boosting,0.1510642379308737,0
smooth,80,105,205,305,gru_from_scratch,0.2622853219509125,4455
smooth,80,105,205,305,representation_linear,0.3208624877277741,20
smooth,80,105,205,305,representation_mlp,0.3735018091985648,673
smooth,100,101,201,301,engineered_linear,0.2998215557126683,17
smooth,100,101,201,301,flow_jump,0.2928628325462341,6967
smooth,100,101,201,301,flow_jump_observation,0.2912899851799011,7642
smooth,100,101,201,301,gradient_boosting,0.1469668157512596,0
smooth,100,101,201,301,gru_from_scratch,0.2759532928466797,4455
smooth,100,101,201,301,representation_linear,0.3410205438992328,20
smooth,100,101,201,301,representation_mlp,0.3898685682024378,673
smooth,100,102,202,302,engineered_linear,0.298332051574515,17
smooth,100,102,202,302,flow_jump,0.2638812065124511,6967
smooth,100,102,202,302,flow_jump_observation,0.2633927464485168,7642
smooth,100,102,202,302,gradient_boosting,0.1520355317751848,0
smooth,100,102,202,302,gru_from_scratch,0.2469717264175415,4455
smooth,100,102,202,302,representation_linear,0.3339286346894267,20
smooth,100,102,202,302,representation_mlp,0.3865734234415094,673
smooth,100,103,203,303,engineered_linear,0.2960250032345849,17
smooth,100,103,203,303,flow_jump,0.3030635714530945,6967
smooth,100,103,203,303,flow_jump_observation,0.3008846938610077,7642
smooth,100,103,203,303,gradient_boosting,0.1567501192727704,0
smooth,100,103,203,303,gru_from_scratch,0.2353140264749527,4455
smooth,100,103,203,303,representation_linear,0.3330410613638234,20
smooth,100,103,203,303,representation_mlp,0.3741912857096175,673
smooth,100,104,204,304,engineered_linear,0.2937499255680272,17
smooth,100,104,204,304,flow_jump,0.3097918331623077,6967
smooth,100,104,204,304,flow_jump_observation,0.3097605407238006,7642
smooth,100,104,204,304,gradient_boosting,0.153149848896614,0
smooth,100,104,204,304,gru_from_scratch,0.2538968622684479,4455
smooth,100,104,204,304,representation_linear,0.333161671152738,20
smooth,100,104,204,304,representation_mlp,0.3847931594173459,673
smooth,100,105,205,305,engineered_linear,0.2866047186289331,17
smooth,100,105,205,305,flow_jump,0.2922412157058716,6967
smooth,100,105,205,305,flow_jump_observation,0.2922722995281219,7642
smooth,100,105,205,305,gradient_boosting,0.1527070449971541,0
smooth,100,105,205,305,gru_from_scratch,0.2591337263584137,4455
smooth,100,105,205,305,representation_linear,0.324174145111932,20
smooth,100,105,205,305,representation_mlp,0.3736008353122799,673
