model,ablation,metric,world,n_train,site_or_shift,mean_full,mean_ablated,mean_raw_delta,median_raw_delta,sd_raw_delta,mean_oriented_component_benefit,median_oriented_component_benefit,n
flow_jump_observation,no_observation_head,coverage_90,jumps,100,all,0.9034721230250404,0.9033790660253198,-9.305699972066428e-05,-5.50797279061932e-05,0.00017404035620930154,-4.91304861656161e-06,5.50797279061932e-05,5
flow_jump_observation,no_observation_head,coverage_90,misspecified,5,all,0.7494566350255778,0.737265738942422,-0.012190896083155867,-0.000213190689381082,0.03571979098725055,0.012190896083155867,0.000213190689381082,5
flow_jump_observation,no_observation_head,coverage_90,misspecified,10,all,0.7622241713225998,0.762040845146809,-0.00018332617579082112,-1.938097176190645e-05,0.00043418328913799077,0.00018332617579082112,1.938097176190645e-05,5
flow_jump_observation,no_observation_head,coverage_90,misspecified,20,all,0.8826251756770755,0.8819066764246685,-0.0007184992524071232,-1.938097176190645e-05,0.0030747589606612458,0.0011705303360013408,1.938097176190645e-05,5
flow_jump_observation,no_observation_head,coverage_90,misspecified,40,all,0.9000944043956742,0.8979487106480699,-0.0021456937476042937,-0.000926017141168356,0.0028925548433225857,0.0007135080910104952,-0.00036823846347655564,5
flow_jump_observation,no_observation_head,coverage_90,misspecified,80,all,0.8871133328698313,0.8871848562193394,7.152334950815132e-05,0.0006961229817267212,0.0017772565245939558,2.6989112318265286e-05,-0.0006961229817267212,5
flow_jump_observation,no_observation_head,coverage_90,misspecified,100,all,0.9205591148826235,0.9204126612916197,-0.00014645359100391443,-7.752388704784785e-05,0.000964384691582153,-0.00014645359100391443,-7.752388704784785e-05,5
flow_jump_observation,no_observation_head,coverage_90,site_shift,5,all,0.8263413075136917,0.8266778381926188,0.00033653067892691624,0.00042039376883007407,0.0008171725542631655,-0.0006402152266030914,-0.0005411382725925007,5
flow_jump_observation,no_observation_head,coverage_90,site_shift,5,site_0,0.7662107569779798,0.7554571179722726,-0.010753639005707204,-0.000787683494450353,0.017010363362272483,0.010438565607927063,0.00033568311513931803,5
flow_jump_observation,no_observation_head,coverage_90,site_shift,5,site_1,0.7533775249943022,0.7420599458305934,-0.011317579163708836,-0.0005004783984691175,0.020461810939959843,0.011317579163708836,0.0005004783984691175,5
flow_jump_observation,no_observation_head,coverage_90,site_shift,5,site_1_minus_site_0,-0.012833231983677579,-0.013397172141679181,-0.0005639401580016003,0.0002872050959813986,0.0044565610770136875,0.0005639401580015857,-0.0002872050959814576,5
flow_jump_observation,no_observation_head,coverage_90,site_shift,10,all,0.8843951480407602,0.8905922295338339,0.006197081493073719,0.0,0.01404443509014133,0.006112917557733644,0.0,5
flow_jump_observation,no_observation_head,coverage_90,site_shift,10,site_0,0.8852904821795768,0.8854301117995647,0.0001396296199878577,0.0,0.0004297430920490893,-0.00021395143344009603,-0.0001858045336305958,5
flow_jump_observation,no_observation_head,coverage_90,site_shift,10,site_1,0.8809009232064513,0.880758235669993,-0.00014268753645823028,-5.1601869461959105e-05,0.0008647711781922426,3.172659618779772e-05,-5.1601869461959105e-05,5
flow_jump_observation,no_observation_head,coverage_90,site_shift,10,site_1_minus_site_0,-0.0043895589731254205,-0.004671876129571559,-0.0002823171564461398,-0.00034212248065640036,0.0008748563296314584,0.0002823171564461546,0.00034212248065645934,5
flow_jump_observation,no_observation_head,coverage_90,site_shift,20,all,0.8589431302675881,0.8596053640916785,0.0006622338240906966,0.00035291626473432647,0.0008540000163263814,-0.0007001943925502463,-0.00035291626473432647,5
flow_jump_observation,no_observation_head,coverage_90,site_shift,20,site_0,0.8772501748807844,0.8774903780420562,0.0002402031612717126,0.0008205587258961478,0.002286747913154046,0.0006620524778260473,0.0012937088785391904,5
flow_jump_observation,no_observation_head,coverage_90,site_shift,20,site_1,0.8347287113540285,0.8340483321874025,-0.0006803791666259329,0.0010350818823703367,0.003292377004595268,0.0015782962932911371,0.0022447928166630104,5
flow_jump_observation,no_observation_head,coverage_90,site_shift,20,site_1_minus_site_0,-0.04252146352675596,-0.043442045854653624,-0.0009205823278976589,-0.0005699000919099986,0.0011322895837039275,0.0009205823278976677,0.0005699000919100472,5
flow_jump_observation,no_observation_head,coverage_90,site_shift,40,all,0.8981306990736384,0.8986197223645167,0.0004890232908783876,9.411100392919813e-05,0.0009478428517207049,-0.0005739298990463659,-0.0002114761032003809,5
flow_jump_observation,no_observation_head,coverage_90,site_shift,40,site_0,0.9185873723079763,0.9178590906380544,-0.0007282816699217154,-0.0005967699824698247,0.0005013431382336886,-0.0001345305385361595,-0.0004435573297848494,5
flow_jump_observation,no_observation_head,coverage_90,site_shift,40,site_1,0.8905810806707668,0.890182104458496,-0.000398976212270763,-0.0002650586442251024,0.00029589451488921264,5.944406200264485e-05,-0.0001621773040236807,5
flow_jump_observation,no_observation_head,coverage_90,site_shift,40,site_1_minus_site_0,-0.02800629163720934,-0.027676986179558237,0.00032930545765109986,0.00017849868555979906,0.00031350783455070933,-0.0003293054576511523,-0.00017849868555985804,5
flow_jump_observation,no_observation_head,coverage_90,site_shift,80,all,0.901859211557427,0.9010501690245677,-0.0008090425328593165,-0.0002588052608050173,0.001379355649455832,-0.0005281345455898867,-4.699468960001063e-05,5
flow_jump_observation,no_observation_head,coverage_90,site_shift,80,site_0,0.9054335579316151,0.9062280576308218,0.0007944996992067966,0.0003716090672613026,0.0013547894467323132,-0.0001318477792539019,-0.0003716090672613026,5
flow_jump_observation,no_observation_head,coverage_90,site_shift,80,site_1,0.8785438718408045,0.8803760486190294,0.001832176778224781,0.0002874961298597878,0.002776475667006522,-0.0018233046478044023,-0.0002874961298597878,5
flow_jump_observation,no_observation_head,coverage_90,site_shift,80,site_1_minus_site_0,-0.02688968609081046,-0.02585200901179252,0.0010376770790179398,5.454170344640005e-05,0.0015189139061228252,-0.001037677079017918,-5.4541703446320255e-05,5
flow_jump_observation,no_observation_head,coverage_90,site_shift,100,all,0.906125033978063,0.9069715820221145,0.000846548044051576,0.000996464922062179,0.0008683554986775553,0.00039149547286922994,-0.00014116650589368618,5
flow_jump_observation,no_observation_head,coverage_90,site_shift,100,site_0,0.9065753186126461,0.9070358206535121,0.00046050204086600655,0.0005221737346611244,0.0004309191574082196,0.0002516325470015568,0.00014785244326154245,5
flow_jump_observation,no_observation_head,coverage_90,site_shift,100,site_1,0.8612468513853786,0.8637689086496947,0.002522057264316158,0.00037756801776789306,0.004931449364247071,-0.002522057264316158,-0.00037756801776789306,5
flow_jump_observation,no_observation_head,coverage_90,site_shift,100,site_1_minus_site_0,-0.04532846722726748,-0.043266912003817284,0.0020615552234501977,0.00021631201249949772,0.004596462293168797,-0.0020615552234501955,-0.00021631201249949772,5
flow_jump_observation,no_observation_head,coverage_90,smooth,5,all,0.8743000545577722,0.8747052489252894,0.0004051943675172476,0.00035439725205821393,0.00017620137476409182,-0.0002957073143612599,-0.00035439725205821393,5
flow_jump_observation,no_observation_head,coverage_90,smooth,10,all,0.8492144202054821,0.8509502022418225,0.001735782036340372,0.00024535194373265234,0.0021911321779913193,-0.001713650798097688,-0.00024535194373265234,5
flow_jump_observation,no_observation_head,coverage_90,smooth,20,all,0.8638437279263147,0.8650119316056042,0.0011682036792894479,0.0002732987154961952,0.0019046570326113322,-0.0010697887239235371,-5.477801210596045e-05,5
flow_jump_observation,no_observation_head,coverage_90,smooth,40,all,0.9027122184076063,0.9027146747094564,2.456301850006781e-06,-2.7329871549630624e-05,0.0007155467921696875,0.00011799621331736177,2.7389006052924714e-05,5
flow_jump_observation,no_observation_head,coverage_90,smooth,80,all,0.8995184769051257,0.900825026810417,0.001306549905291443,0.0013630663540700194,0.0013423775819313335,0.00043025903589926083,2.766404780352172e-05,5
flow_jump_observation,no_observation_head,coverage_90,smooth,100,all,0.8979392637169898,0.8966640072639247,-0.0012752564530650323,-2.7389006052924714e-05,0.003799011444356301,0.0006715543799305612,-5.465974309926125e-05,5
flow_jump_observation,no_observation_head,event_brier,informative_observation,5,all,0.15402036368864933,0.15388592016209096,-0.00013444352655838653,-2.0378858822195367e-05,0.0005082185476794518,-0.00013444352655838653,-2.0378858822195367e-05,5
flow_jump_observation,no_observation_head,event_brier,informative_observation,10,all,0.1541545106538484,0.1541344850617489,-2.002559209948185e-05,6.859305266851412e-05,0.0019288202201695615,-2.002559209948185e-05,6.859305266851412e-05,5
flow_jump_observation,no_observation_head,event_brier,informative_observation,20,all,0.13076555465368755,0.1306587000429286,-0.0001068546107589774,-5.261485114169129e-05,0.00015672203484434834,-0.0001068546107589774,-5.261485114169129e-05,5
flow_jump_observation,no_observation_head,event_brier,informative_observation,40,all,0.1560365900333463,0.15585968434791492,-0.0001769056854313611,-0.00014972800437071387,0.00022728885299397132,-0.0001769056854313611,-0.00014972800437071387,5
flow_jump_observation,no_observation_head,event_brier,informative_observation,80,all,0.12739642661883865,0.127776620481616,0.0003801938627773366,2.7116145717501206e-05,0.000917188703981176,0.0003801938627773366,2.7116145717501206e-05,5
flow_jump_observation,no_observation_head,event_brier,informative_observation,100,all,0.12378992709059385,0.12374328095466343,-4.664613593041156e-05,-4.7120994890986756e-05,8.823672463559429e-05,-4.664613593041156e-05,-4.7120994890986756e-05,5
flow_jump_observation,no_observation_head,event_brier,jumps,5,all,0.2228757848763479,0.22304295565304688,0.00016717077669898273,-7.448946264698719e-06,0.0003835279795560132,0.00016717077669898273,-7.448946264698719e-06,5
flow_jump_observation,no_observation_head,event_brier,jumps,10,all,0.21987409496234167,0.21979594444545078,-7.815051689090135e-05,-1.2708076907896881e-05,0.00012553155310629524,-7.815051689090135e-05,-1.2708076907896881e-05,5
flow_jump_observation,no_observation_head,event_brier,jumps,20,all,0.22490532184841378,0.22492799814868883,2.2676300275054073e-05,-3.1695975815093647e-06,7.175573951063072e-05,2.2676300275054073e-05,-3.1695975815093647e-06,5
flow_jump_observation,no_observation_head,event_brier,jumps,40,all,0.2240223376059515,0.2240227561802001,4.185742485895982e-07,2.01966937896092e-07,1.8916447674871582e-05,4.185742485895982e-07,2.01966937896092e-07,5
flow_jump_observation,no_observation_head,event_brier,jumps,80,all,0.2188310713872176,0.2188283184723443,-2.7529148732829967e-06,-1.1431755932989063e-06,1.0268683780831682e-05,-2.7529148732829967e-06,-1.1431755932989063e-06,5
flow_jump_observation,no_observation_head,event_brier,jumps,100,all,0.21855904255657888,0.21855539692807663,-3.6456285022579136e-06,-1.8737451440431485e-07,9.315741708767919e-06,-3.6456285022579136e-06,-1.8737451440431485e-07,5
flow_jump_observation,no_observation_head,event_brier,misspecified,5,all,0.21443487745871184,0.2150785754722712,0.0006436980135593407,0.0001576588971761994,0.0011767525880637317,0.0006436980135593407,0.0001576588971761994,5
flow_jump_observation,no_observation_head,event_brier,misspecified,10,all,0.228327963832695,0.22816174298652295,-0.00016622084617208267,-4.565012982390981e-05,0.00026713885318853354,-0.00016622084617208267,-4.565012982390981e-05,5
flow_jump_observation,no_observation_head,event_brier,misspecified,20,all,0.202154143194974,0.20561573720925663,0.0034615940142825987,0.0004920353270722044,0.007201128110056218,0.0034615940142825987,0.0004920353270722044,5
flow_jump_observation,no_observation_head,event_brier,misspecified,40,all,0.20894391934235065,0.20902143455416078,7.751521181013632e-05,6.306821226570447e-05,0.0006212884199358934,7.751521181013632e-05,6.306821226570447e-05,5
flow_jump_observation,no_observation_head,event_brier,misspecified,80,all,0.19599311610724798,0.19604852015102975,5.540404378175934e-05,-1.1750139049804265e-05,0.0004409947771205063,5.540404378175934e-05,-1.1750139049804265e-05,5
flow_jump_observation,no_observation_head,event_brier,misspecified,100,all,0.19800307534877284,0.19563696206031186,-0.002366113288460964,-8.83430798397089e-05,0.004904027080569269,-0.002366113288460964,-8.83430798397089e-05,5
flow_jump_observation,no_observation_head,event_brier,site_shift,5,all,0.1670442340572226,0.16770383345020856,0.0006595993929859656,3.847373305751467e-05,0.0014343568941724116,0.0006595993929859656,3.847373305751467e-05,5
flow_jump_observation,no_observation_head,event_brier,site_shift,5,site_0,0.13071322724580067,0.13073188621765336,1.8658971852694718e-05,0.00010079735083619312,0.0002225786361582248,1.8658971852694718e-05,0.00010079735083619312,5
flow_jump_observation,no_observation_head,event_brier,site_shift,5,site_1,0.13081935959654364,0.13065695973788766,-0.00016239985865597884,-0.0001196077047417865,0.00028722974535461436,-0.00016239985865597884,-0.0001196077047417865,5
flow_jump_observation,no_observation_head,event_brier,site_shift,5,site_1_minus_site_0,0.00010613235074296002,-7.492647976569989e-05,-0.00018105883050866003,5.687748399799478e-06,0.00030876718790264445,-0.00018105883050866003,5.687748399799478e-06,5
flow_jump_observation,no_observation_head,event_brier,site_shift,10,all,0.1558269047298706,0.15908066023666212,0.003253755506791525,-8.413217388508754e-06,0.007452232465329728,0.003253755506791525,-8.413217388508754e-06,5
flow_jump_observation,no_observation_head,event_brier,site_shift,10,site_0,0.1517358705079374,0.15159345829152232,-0.00014241221641506097,-3.9114314359794955e-05,0.000228806649112036,-0.00014241221641506097,-3.9114314359794955e-05,5
flow_jump_observation,no_observation_head,event_brier,site_shift,10,site_1,0.15556121605119871,0.15540122815036944,-0.0001599879008292976,-3.4959664835382265e-05,0.00022177248159824652,-0.0001599879008292976,-3.4959664835382265e-05,5
flow_jump_observation,no_observation_head,event_brier,site_shift,10,site_1_minus_site_0,0.00382534554326124,0.00380776985884706,-1.757568441417977e-05,-4.401455409799512e-06,3.338641791978783e-05,-1.757568441417977e-05,-4.401455409799512e-06,5
flow_jump_observation,no_observation_head,event_brier,site_shift,20,all,0.13319717445199472,0.133174804735771,-2.2369716223738512e-05,-2.8099235164003034e-05,3.9009605482697555e-05,-2.2369716223738512e-05,-2.8099235164003034e-05,5
flow_jump_observation,no_observation_head,event_brier,site_shift,20,site_0,0.12271816818357587,0.12278996398152445,7.179579794857893e-05,4.356308118097507e-06,0.00018078001570319657,7.179579794857893e-05,4.356308118097507e-06,5
flow_jump_observation,no_observation_head,event_brier,site_shift,20,site_1,0.12427951515778854,0.12437598855374961,9.647339596106086e-05,3.921901826359209e-05,0.00020672970880240892,9.647339596106086e-05,3.921901826359209e-05,5
flow_jump_observation,no_observation_head,event_brier,site_shift,20,site_1_minus_site_0,0.001561346974212673,0.0015860245722251602,2.467759801248709e-05,4.127493268799975e-06,5.249074998199949e-05,2.467759801248709e-05,4.127493268799975e-06,5
flow_jump_observation,no_observation_head,event_brier,site_shift,40,all,0.15088606394752763,0.15084630634378898,-3.9757603738657665e-05,1.3396838745904915e-05,0.00013532524021161104,-3.9757603738657665e-05,1.3396838745904915e-05,5
flow_jump_observation,no_observation_head,event_brier,site_shift,40,site_0,0.14197092385145424,0.14194981068046428,-2.111317098996146e-05,-3.3743430431498744e-05,0.00014044379948098933,-2.111317098996146e-05,-3.3743430431498744e-05,5
flow_jump_observation,no_observation_head,event_brier,site_shift,40,site_1,0.14195745756992043,0.1419356200493739,-2.1837520546516554e-05,-4.486654688690139e-06,0.0001289764846681543,-2.1837520546516554e-05,-4.486654688690139e-06,5
flow_jump_observation,no_observation_head,event_brier,site_shift,40,site_1_minus_site_0,-1.3466281533800004e-05,-1.4190631090380076e-05,-7.243495565800728e-07,5.648296087700389e-06,3.753818287088202e-05,-7.243495565800728e-07,5.648296087700389e-06,5
flow_jump_observation,no_observation_head,event_brier,site_shift,80,all,0.12445974815402894,0.12439596313760296,-6.378501642599899e-05,-1.6147528846960357e-06,0.00013120354939896896,-6.378501642599899e-05,-1.6147528846960357e-06,5
flow_jump_observation,no_observation_head,event_brier,site_shift,80,site_0,0.13384232375101202,0.13378581119118121,-5.651255983079861e-05,-5.843553791570755e-05,0.0001428265880062553,-5.651255983079861e-05,-5.843553791570755e-05,5
flow_jump_observation,no_observation_head,event_brier,site_shift,80,site_1,0.13398109358899102,0.13392346157782845,-5.763201116257277e-05,-4.517737531939403e-05,0.00013843783604140474,-5.763201116257277e-05,-4.517737531939403e-05,5
flow_jump_observation,no_observation_head,event_brier,site_shift,80,site_1_minus_site_0,0.0001387698379790399,0.00013765038664725985,-1.1194513317799577e-06,-3.516953383700394e-06,1.210058389033272e-05,-1.1194513317799577e-06,-3.516953383700394e-06,5
flow_jump_observation,no_observation_head,event_brier,site_shift,100,all,0.12201838093024975,0.12199314395271457,-2.523697753518128e-05,-2.1116021367798e-05,2.4093431332470905e-05,-2.523697753518128e-05,-2.1116021367798e-05,5
flow_jump_observation,no_observation_head,event_brier,site_shift,100,site_0,0.11925270021980114,0.11924453516319378,-8.165056607359334e-06,-9.353724546398712e-06,3.968114473376581e-06,-8.165056607359334e-06,-9.353724546398712e-06,5
flow_jump_observation,no_observation_head,event_brier,site_shift,100,site_1,0.12041353193461224,0.12041211704261907,-1.4148919931594729e-06,2.6159065259073744e-06,1.1170727736086675e-05,-1.4148919931594729e-06,2.6159065259073744e-06,5
flow_jump_observation,no_observation_head,event_brier,site_shift,100,site_1_minus_site_0,0.0011608317148110597,0.00116758187942534,6.750164614280254e-06,5.909654507800022e-06,1.01590847929963e-05,6.750164614280254e-06,5.909654507800022e-06,5
flow_jump_observation,no_observation_head,event_brier,smooth,5,all,0.07812710308590667,0.07828405003959857,0.0001569469536918798,3.481313764899796e-05,0.00041836458548081607,0.0001569469536918798,3.481313764899796e-05,5
flow_jump_observation,no_observation_head,event_brier,smooth,10,all,0.049333618630438184,0.04942014118894552,8.652255850733758e-05,2.6782802010599793e-05,0.0001944186539288293,8.652255850733758e-05,2.6782802010599793e-05,5
flow_jump_observation,no_observation_head,event_brier,smooth,20,all,0.04443043195631606,0.04445599352366254,2.5561567346480547e-05,-8.471573682500289e-06,8.365156337143642e-05,2.5561567346480547e-05,-8.471573682500289e-06,5
flow_jump_observation,no_observation_head,event_brier,smooth,40,all,0.041232578289512906,0.0413385031546552,0.00010592486514229907,1.6342390294101644e-05,0.00024002749217530629,0.00010592486514229907,1.6342390294101644e-05,5
flow_jump_observation,no_observation_head,event_brier,smooth,80,all,0.02878577878806134,0.028793683128822023,7.904340760680335e-06,3.3628773623978203e-06,3.9946943880967696e-05,7.904340760680335e-06,3.3628773623978203e-06,5
flow_jump_observation,no_observation_head,event_brier,smooth,100,all,0.029042498590564902,0.029068523789906202,2.6025199341301457e-05,2.1368349780032103e-06,3.819050819764869e-05,2.6025199341301457e-05,2.1368349780032103e-06,5
flow_jump_observation,no_observation_head,event_log_loss,informative_observation,5,all,0.4905978007768602,0.49030671702538087,-0.0002910837514793485,-3.344008960792788e-05,0.0012581063347469228,-0.0002910837514793485,-3.344008960792788e-05,5
flow_jump_observation,no_observation_head,event_log_loss,informative_observation,10,all,0.49174958869001717,0.49163052447733346,-0.00011906421268377265,0.0001682604301775359,0.004404115650291556,-0.00011906421268377265,0.0001682604301775359,5
flow_jump_observation,no_observation_head,event_log_loss,informative_observation,20,all,0.43644782412262717,0.43622807562547256,-0.00021974849715461486,-0.00022962961754963152,0.00043533604493224535,-0.00021974849715461486,-0.00022962961754963152,5
flow_jump_observation,no_observation_head,event_log_loss,informative_observation,40,all,0.49458233068106505,0.4941173181986427,-0.0004650124824223334,-0.0003589200406783899,0.0005647953931995005,-0.0004650124824223334,-0.0003589200406783899,5
flow_jump_observation,no_observation_head,event_log_loss,informative_observation,80,all,0.4259564235943481,0.4269938169523549,0.0010373933580067995,0.0002167363069379702,0.00241435478922753,0.0010373933580067995,0.0002167363069379702,5
flow_jump_observation,no_observation_head,event_log_loss,informative_observation,100,all,0.41681974957757084,0.416682282767887,-0.00013746680968383939,-0.0001477533763085126,0.0004144834915583358,-0.00013746680968383939,-0.0001477533763085126,5
flow_jump_observation,no_observation_head,event_log_loss,jumps,5,all,0.6384794115512529,0.638813464648948,0.00033405309769505285,-3.457026278863573e-05,0.0007758546591671626,0.00033405309769505285,-3.457026278863573e-05,5
flow_jump_observation,no_observation_head,event_log_loss,jumps,10,all,0.6345402255996786,0.6342880897724786,-0.00025213582720005066,-2.7699827588878456e-05,0.0004477906013099472,-0.00025213582720005066,-2.7699827588878456e-05,5
flow_jump_observation,no_observation_head,event_log_loss,jumps,20,all,0.6434951262100919,0.643586467662442,9.134145235014656e-05,-7.416377548197239e-06,0.0002482090277054551,9.134145235014656e-05,-7.416377548197239e-06,5
flow_jump_observation,no_observation_head,event_log_loss,jumps,40,all,0.6406996411761369,0.6407048165976988,5.1754215619315145e-06,6.788180949568456e-07,4.438014344906947e-05,5.1754215619315145e-06,6.788180949568456e-07,5
flow_jump_observation,no_observation_head,event_log_loss,jumps,80,all,0.6301987585699189,0.630185859190138,-1.2899379780861864e-05,-8.241123011121232e-06,2.9504328314482803e-05,-1.2899379780861864e-05,-8.241123011121232e-06,5
flow_jump_observation,no_observation_head,event_log_loss,jumps,100,all,0.6299444188869993,0.6299344406679188,-9.978219080464256e-06,-7.128956381885487e-07,2.567176017259319e-05,-9.978219080464256e-06,-7.128956381885487e-07,5
flow_jump_observation,no_observation_head,event_log_loss,misspecified,5,all,0.6241383357876575,0.6249611225637774,0.0008227867761199992,0.00019638146360678732,0.003285663740826827,0.0008227867761199992,0.00019638146360678732,5
flow_jump_observation,no_observation_head,event_log_loss,misspecified,10,all,0.6493444033791088,0.6491384302803688,-0.0002059730987399977,-9.225642974408643e-05,0.0003374579580730872,-0.0002059730987399977,-9.225642974408643e-05,5
flow_jump_observation,no_observation_head,event_log_loss,misspecified,20,all,0.6059608359907851,0.6131577061827713,0.007196870191986182,0.001035440703641921,0.015242571622573366,0.007196870191986182,0.001035440703641921,5
flow_jump_observation,no_observation_head,event_log_loss,misspecified,40,all,0.6092911762899542,0.6094369467408594,0.00014577045090504725,2.8540808274191143e-05,0.0014426821004474414,0.00014577045090504725,2.8540808274191143e-05,5
flow_jump_observation,no_observation_head,event_log_loss,misspecified,80,all,0.5843588648735895,0.584456368390945,9.750351735537954e-05,-0.0002103648520034307,0.0018642863701720156,9.750351735537954e-05,-0.0002103648520034307,5
flow_jump_observation,no_observation_head,event_log_loss,misspecified,100,all,0.5874622889310184,0.5825285257619166,-0.004933763169101701,-0.0001637046839634282,0.01039954557288246,-0.004933763169101701,-0.0001637046839634282,5
flow_jump_observation,no_observation_head,event_log_loss,site_shift,5,all,0.5184514764820999,0.5199079601553354,0.0014564836732355757,0.00011745764685400228,0.0031387781541089713,0.0014564836732355757,0.00011745764685400228,5
flow_jump_observation,no_observation_head,event_log_loss,site_shift,5,site_0,0.4390426209764822,0.4410458450874878,0.0020032241110056414,0.00034101161340510666,0.0035227538780481676,0.0020032241110056414,0.00034101161340510666,5
flow_jump_observation,no_observation_head,event_log_loss,site_shift,5,site_1,0.4416177418937678,0.442947444938545,0.0013297030447771974,0.0003904890347491974,0.002617984343698977,0.0013297030447771974,0.0003904890347491974,5
flow_jump_observation,no_observation_head,event_log_loss,site_shift,5,site_1_minus_site_0,0.00257512091728562,0.0019015998510571396,-0.0006735210662284798,4.9477421344000516e-05,0.0010089620362375208,-0.0006735210662284798,4.9477421344000516e-05,5
flow_jump_observation,no_observation_head,event_log_loss,site_shift,10,all,0.4912959182799489,0.4993336262147162,0.008037707934767246,-1.6880975024835543e-05,0.018421568741401963,0.008037707934767246,-1.6880975024835543e-05,5
flow_jump_observation,no_observation_head,event_log_loss,site_shift,10,site_0,0.48260606297655484,0.4823262200632642,-0.00027984291329060664,-7.963079739670142e-05,0.0005956878615416719,-0.00027984291329060664,-7.963079739670142e-05,5
flow_jump_observation,no_observation_head,event_log_loss,site_shift,10,site_1,0.4917511356738995,0.49136617728152976,-0.0003849583923697719,-0.00011049405794300027,0.00048668234366282205,-0.0003849583923697719,-0.00011049405794300027,5
flow_jump_observation,no_observation_head,event_log_loss,site_shift,10,site_1_minus_site_0,0.00914507269734472,0.00903995721826554,-0.00010511547907918013,-2.1441784014898657e-05,0.00022733739699618282,-0.00010511547907918013,-2.1441784014898657e-05,5
flow_jump_observation,no_observation_head,event_log_loss,site_shift,20,all,0.4410523036997408,0.4409968757346343,-5.5427965106447094e-05,-0.00012808987570628316,0.00013545774913959155,-5.5427965106447094e-05,-0.00012808987570628316,5
flow_jump_observation,no_observation_head,event_log_loss,site_shift,20,site_0,0.4179272392820665,0.41809723067824545,0.00016999139617893678,-1.9813747677677185e-05,0.0005293746942270815,0.00016999139617893678,-1.9813747677677185e-05,5
flow_jump_observation,no_observation_head,event_log_loss,site_shift,20,site_1,0.4226108596268414,0.4229216792226776,0.0003108195958362314,-5.063301866781167e-05,0.0006766888355842956,0.0003108195958362314,-5.063301866781167e-05,5
flow_jump_observation,no_observation_head,event_log_loss,site_shift,20,site_1_minus_site_0,0.00468362034477486,0.00482444854443218,0.00014082819965732,-3.081927099009979e-05,0.0004021685417798956,0.00014082819965732,-3.081927099009979e-05,5
flow_jump_observation,no_observation_head,event_log_loss,site_shift,40,all,0.4810903345486771,0.4810714363772342,-1.8898171442960354e-05,3.337792373270254e-05,0.000380219900899577,-1.8898171442960354e-05,3.337792373270254e-05,5
flow_jump_observation,no_observation_head,event_log_loss,site_shift,40,site_0,0.4639544006877786,0.46383687816148117,-0.0001175225262974533,-0.00018375219052979563,0.00040166590878383833,-0.0001175225262974533,-0.00018375219052979563,5
flow_jump_observation,no_observation_head,event_log_loss,site_shift,40,site_1,0.46488528077116653,0.4648437109218643,-4.1569849302280916e-05,-3.8875550061878705e-05,0.0003033417166300518,-4.1569849302280916e-05,-3.8875550061878705e-05,5
flow_jump_observation,no_observation_head,event_log_loss,site_shift,40,site_1_minus_site_0,0.0009308800833879005,0.0010068327603830402,7.595267699513978e-05,1.6853543937100056e-05,0.00022859977641004656,7.595267699513978e-05,1.6853543937100056e-05,5
flow_jump_observation,no_observation_head,event_log_loss,site_shift,80,all,0.41873171773473106,0.41863582780033565,-9.588993439533234e-05,1.4305252949431413e-05,0.00023608737756265178,-9.588993439533234e-05,1.4305252949431413e-05,5
flow_jump_observation,no_observation_head,event_log_loss,site_shift,80,site_0,0.4421333103385976,0.44197170807926495,-0.00016160225933260498,-0.0002665559237184367,0.00036017683859828514,-0.00016160225933260498,-0.0002665559237184367,5
flow_jump_observation,no_observation_head,event_log_loss,site_shift,80,site_1,0.4422937455012428,0.4421233364333602,-0.0001704090678824821,-0.00016136286350393325,0.00036015567651287694,-0.0001704090678824821,-0.00016136286350393325,5
flow_jump_observation,no_observation_head,event_log_loss,site_shift,80,site_1_minus_site_0,0.00016043516264521983,0.0001516283540952993,-8.80680854991998e-06,1.4625823806001595e-06,0.00011961516179128503,-8.80680854991998e-06,1.4625823806001595e-06,5
flow_jump_observation,no_observation_head,event_log_loss,site_shift,100,all,0.41199041188047375,0.41186497737747596,-0.0001254345029977788,-6.59480742041807e-05,0.0001690431465108713,-0.0001254345029977788,-6.59480742041807e-05,5
flow_jump_observation,no_observation_head,event_log_loss,site_shift,100,site_0,0.4037091769791596,0.4036603086739241,-4.886830523543883e-05,-4.348125774800149e-05,3.819619174043771e-05,-4.886830523543883e-05,-4.348125774800149e-05,5
flow_jump_observation,no_observation_head,event_log_loss,site_shift,100,site_1,0.408013425812943,0.40799839802705795,-1.5027785885102229e-05,-8.009508524919884e-06,6.939741302802948e-05,-1.5027785885102229e-05,-8.009508524919884e-06,5
flow_jump_observation,no_observation_head,event_log_loss,site_shift,100,site_1_minus_site_0,0.00430424883378346,0.00433808935313382,3.384051935035972e-05,6.0999934605800036e-05,4.857080873482457e-05,3.384051935035972e-05,6.0999934605800036e-05,5
flow_jump_observation,no_observation_head,event_log_loss,smooth,5,all,0.29847801166128873,0.2988835509922463,0.00040553933095758833,0.00016165679497809338,0.001077094217090159,0.00040553933095758833,0.00016165679497809338,5
flow_jump_observation,no_observation_head,event_log_loss,smooth,10,all,0.21276061609771504,0.21299581399568415,0.00023519789796908608,6.301093721972073e-05,0.0006944655273283488,0.00023519789796908608,6.301093721972073e-05,5
