world,n_train,model,site_or_shift,metric,mean,median,sd,minimum,maximum,n,coverage_abs_error_from_0_90
site_shift,5,flow_jump_observation,all,nll,1.9103625254404704,1.8837877131638936,0.8368239121477343,1.1371751926377172,3.2285499971137366,5,
site_shift,5,flow_jump_observation,site_0,nll,16.515985299291202,2.25801083609648,31.288194238404593,1.285019421133221,72.42834928411055,5,
site_shift,5,flow_jump_observation,site_1,nll,61.12545305069945,7.907943324645345,121.58685077950884,1.529537091999,278.49912372974865,5,
site_shift,5,flow_jump_observation,site_1_minus_site_0,nll,44.609467751408246,3.1637835288829192,90.34119802085827,0.2445176708657788,206.0707744456381,5,
site_shift,5,gru_from_scratch,all,nll,1.5098674164776602,1.753688278275264,0.3932101010350769,1.058807361742483,1.849763675866493,5,
site_shift,10,flow_jump,all,nll,1.5906448825066324,1.4262687822865634,0.5899228814479105,1.0548837632381431,2.353570802723507,5,
site_shift,10,flow_jump,site_0,nll,1.1128671063267728,1.0615562669446834,0.19195590236047558,0.9216728665739676,1.4209086033541474,5,
site_shift,10,flow_jump,site_1,nll,2.874701362643952,1.3586888700009276,3.7324507246239396,0.9852353691598714,9.542866895002112,5,
site_shift,10,flow_jump,site_1_minus_site_0,nll,1.76183425631718,0.2748056238726082,3.5606471985229895,-0.0201535579175111,8.121958291647966,5,
site_shift,10,flow_jump_observation,all,nll,1.574914529962682,1.416401642310191,0.5331749340333435,1.0594368908363792,2.2171793696922544,5,
site_shift,10,flow_jump_observation,site_0,nll,1.1183081700210562,1.0609613219169065,0.19474549755300594,0.9308849864863764,1.4311217776048024,5,
site_shift,10,flow_jump_observation,site_1,nll,2.7276364860454843,1.3861052981593154,3.324178562335916,0.988715165701788,8.659809637482695,5,
site_shift,10,flow_jump_observation,site_1_minus_site_0,nll,1.609328316024428,0.3817164092942509,3.148706278093875,-0.0145779840626465,7.228687859877892,5,
site_shift,10,gru_from_scratch,all,nll,1.1772705164730892,1.0349429846533778,0.3289657517581734,0.8718902397443128,1.6312572227130382,5,
site_shift,20,flow_jump,all,nll,2.9881445321401214,2.014625663479529,3.2102178438519315,1.0513621112855185,8.654603840200947,5,
site_shift,20,flow_jump,site_0,nll,1.3619228711754623,0.9559049513233032,0.9196371244348087,0.7203151016110202,2.952746736775681,5,
site_shift,20,flow_jump,site_1,nll,7.8182736292955095,1.7101305087837648,12.757342046596719,0.9621049691836332,30.451861353599856,5,
site_shift,20,flow_jump,site_1_minus_site_0,nll,6.456350758120047,0.8729529094364423,12.685445523965159,0.0062000178603298,29.10839138677987,5,
site_shift,20,flow_jump_observation,all,nll,2.9695769186089156,2.130547760642264,3.1145328472212173,1.0510251184130015,8.455253714369464,5,
site_shift,20,flow_jump_observation,site_0,nll,1.2888804158124008,0.952491805571556,0.8190386910544729,0.7244621422104891,2.7167298618347075,5,
site_shift,20,flow_jump_observation,site_1,nll,7.187547866334434,1.8062642525221544,11.560399005811366,0.9639496992029372,27.7143155828935,5,
site_shift,20,flow_jump_observation,site_1_minus_site_0,nll,5.898667450522033,0.9731695885433026,11.533055862980559,0.0114578936313812,26.4966919774271,5,
site_shift,20,gru_from_scratch,all,nll,0.989501953611666,0.9865569978909826,0.1389647571968655,0.8415473146921553,1.2037011022810256,5,
site_shift,40,flow_jump,all,nll,1.5013968737820054,1.0761397729294608,0.9417136223035144,0.9732271979617108,3.175011246693403,5,
site_shift,40,flow_jump,site_0,nll,0.8337951195404931,0.7886797126483756,0.22534550249869376,0.6359128046304295,1.1953001783532933,5,
site_shift,40,flow_jump,site_1,nll,1.1074409719516667,1.1415293103562765,0.2630506602711402,0.8165197112020232,1.3928348470002965,5,
site_shift,40,flow_jump,site_1_minus_site_0,nll,0.27364585241117334,0.195079030924877,0.33005588479061937,-0.053770867997017,0.7569220423698667,5,
site_shift,40,flow_jump_observation,all,nll,1.4547439487540184,1.0747008178544064,0.9154189604901757,0.9734435821252811,3.0896316503028,5,
site_shift,40,flow_jump_observation,site_0,nll,0.8297852023404075,0.7887196668603256,0.22073296984267776,0.6337806968428945,1.1819799638297772,5,
site_shift,40,flow_jump_observation,site_1,nll,1.096783871953643,1.131205176800696,0.25669005847846876,0.8160897060473369,1.3817014843176996,5,
site_shift,40,flow_jump_observation,site_1_minus_site_0,nll,0.26699866961323526,0.1896012732109616,0.3237887175039857,-0.0507747870290813,0.7479207874748051,5,
site_shift,40,gru_from_scratch,all,nll,0.8895642013373068,0.8534821797255061,0.18537566230074407,0.658709988036933,1.1670369821438438,5,
site_shift,80,flow_jump,all,nll,0.8207964626405448,0.7735633991458573,0.18650089472818257,0.6277713934677668,1.0333425893181425,5,
site_shift,80,flow_jump,site_0,nll,1.050048588049495,0.7493335495761064,0.8342925064561736,0.5015448944529786,2.5208834584773028,5,
site_shift,80,flow_jump,site_1,nll,1.1685224699403154,1.0325213563860989,0.5215164633171514,0.6428189454080453,1.9424761275078168,5,
site_shift,80,flow_jump,site_1_minus_site_0,nll,0.11847388189082046,0.1412740509550667,0.8635693005205484,-1.1020927746364595,1.3380161362789609,5,
site_shift,80,flow_jump_observation,all,nll,0.8222000146796511,0.7816785067508575,0.18835464121678644,0.6242103614330448,1.034641787648748,5,
site_shift,80,flow_jump_observation,site_0,nll,1.1511786673092754,0.7495768803335977,1.045582070765866,0.501152028133094,3.0007956572702823,5,
site_shift,80,flow_jump_observation,site_1,nll,1.1516640356956227,1.181994465475211,0.4472022156348257,0.6433896452634343,1.766800138643165,5,
site_shift,80,flow_jump_observation,site_1_minus_site_0,nll,0.00048536838634718473,0.1422376171303403,1.0204560351659846,-1.641237884020495,1.1722116864821537,5,
site_shift,80,gru_from_scratch,all,nll,0.7070256761682023,0.6174393274790493,0.19664393292946528,0.5984872967152939,1.0562578781311451,5,
site_shift,100,flow_jump,all,nll,0.6902440343524794,0.674080760767464,0.0846502514169216,0.5970980911272896,0.7926143220357744,5,
site_shift,100,flow_jump,site_0,nll,0.5796174813255075,0.591955588652991,0.10575373025339477,0.4578628063545849,0.6857301941680426,5,
site_shift,100,flow_jump,site_1,nll,1.0036081448314047,0.7769320663011873,0.39018901915985144,0.6668210833537251,1.5166187209014872,5,
site_shift,100,flow_jump,site_1_minus_site_0,nll,0.42399066350589704,0.2918229678005399,0.30261891533846713,0.1371041464442077,0.8391890019502154,5,
site_shift,100,flow_jump_observation,all,nll,0.6873242733310116,0.6713552599391572,0.08279061360583005,0.5985233979402776,0.7884855589757126,5,
site_shift,100,flow_jump_observation,site_0,nll,0.5768420695239278,0.5916137917707726,0.10208695313929549,0.4586144929650035,0.6872725621197431,5,
site_shift,100,flow_jump_observation,site_1,nll,1.036820300400748,0.7792533972967347,0.4408920807177568,0.6687112113034239,1.6584990086334186,5,
site_shift,100,flow_jump_observation,site_1_minus_site_0,nll,0.45997823087682016,0.2932822949369897,0.3611509495239893,0.1396292324262351,0.9977606102290434,5,
site_shift,100,gru_from_scratch,all,nll,0.6123544099106704,0.598395766190907,0.04721457796927897,0.558560100131054,0.677570971625627,5,
smooth,5,flow_jump,all,nll,1.1717404628014152,0.8827435284440225,0.8192122746775824,0.6376036126134025,2.6147755781614404,5,
smooth,5,flow_jump_observation,all,nll,1.1949678523142524,0.8858010350832708,0.8619954680433181,0.6418083174654626,2.7151570706664074,5,
smooth,5,gru_from_scratch,all,nll,0.5964749299933256,0.6080704224029532,0.12393345739458747,0.4355345874846919,0.766879412740705,5,
smooth,10,flow_jump,all,nll,0.9063392849871477,0.814806586085246,0.24658930494751793,0.7324489490838143,1.3277556579182617,5,
smooth,10,flow_jump_observation,all,nll,0.8702826010671091,0.815107816154273,0.13006500369489168,0.7539918526299387,1.0772328065825545,5,
smooth,10,gru_from_scratch,all,nll,0.5492425742282682,0.4682621512914626,0.2637497080818564,0.3136777086547525,0.9208483553036092,5,
smooth,20,flow_jump,all,nll,0.7239308461934737,0.5613220659300916,0.4077472732259656,0.442555220808836,1.4307104079393482,5,
smooth,20,flow_jump_observation,all,nll,0.7268673339806921,0.5611292783645156,0.4094126745851087,0.4403542090758029,1.4343356437451014,5,
smooth,20,gru_from_scratch,all,nll,0.30969724150787703,0.3000935865196011,0.11261656273439839,0.1393204854866273,0.4295064882304373,5,
smooth,40,flow_jump,all,nll,0.47236989161803056,0.4137302668040533,0.18695578590058085,0.341182109818225,0.7932542027957226,5,
smooth,40,flow_jump_observation,all,nll,0.4728337891094817,0.4136118237876579,0.18538219083019647,0.3423874436727,0.7913918763488601,5,
smooth,40,gru_from_scratch,all,nll,0.20498904349313216,0.2060073263480971,0.1087851726794511,0.0516001681250998,0.3575695480521149,5,
smooth,80,flow_jump,all,nll,0.3271329171676748,0.3065377619786503,0.09472494338785745,0.2466994448595994,0.4898253252105519,5,
smooth,80,flow_jump_observation,all,nll,0.3181772343623311,0.3025974639045254,0.07873702050611053,0.2424246526273319,0.4497263570526044,5,
smooth,80,gru_from_scratch,all,nll,0.2010861291071385,0.1964075390604489,0.1061909245786853,0.0941766941346186,0.3737666954704923,5,
smooth,100,flow_jump,all,nll,1.302130678550631,0.2475901530432291,2.3059651151209666,0.2457840549713077,5.42649137286465,5,
smooth,100,flow_jump_observation,all,nll,1.8433443707169161,0.247750688131875,3.519951744264459,0.2409985006760793,8.139560790847503,5,
smooth,100,gru_from_scratch,all,nll,0.1358971089748743,0.1360462118732092,0.02280437540906124,0.1006630471374575,0.1626372231599013,5,
