world,n_train,model,site_or_shift,metric,mean,median,sd,minimum,maximum,n
site_shift,100,flow_jump,site_0,latent_aligned_r2,0.6245959354002584,0.6297793193577262,0.021658807466518003,0.5990768845788542,0.6464606473283842,5
site_shift,100,flow_jump,site_1,latent_aligned_r2,0.5404661329161227,0.5456362809426801,0.0219817815914231,0.5134264231963198,0.5633592175559685,5
site_shift,100,flow_jump,site_1_minus_site_0,latent_aligned_r2,-0.08412980248413575,-0.0884743398906924,0.027802727213019993,-0.1163528961614064,-0.0415105007372533,5
site_shift,100,flow_jump_observation,all,latent_aligned_r2,0.5779679330504022,0.5794275575239691,0.01782558565967616,0.5494846904167514,0.5932817490707676,5
site_shift,100,flow_jump_observation,site_0,latent_aligned_r2,0.6235943879728152,0.6254019139156604,0.02199182054175772,0.5982133971045951,0.6465968693729857,5
site_shift,100,flow_jump_observation,site_1,latent_aligned_r2,0.5398981386909939,0.54521184356922,0.02252549923023362,0.511262297009915,0.5631969090288359,5
site_shift,100,flow_jump_observation,site_1_minus_site_0,latent_aligned_r2,-0.08369624928182132,-0.0888193027440545,0.027488933236071104,-0.1141396169057453,-0.0412173385075166,5
site_shift,100,gru_from_scratch,all,latent_aligned_r2,0.6820606022010656,0.6826348509875244,0.009669507755154598,0.6665328698038703,0.6916511501190916,5
smooth,5,flow_jump,all,latent_aligned_r2,0.23411301262777667,0.218776653628321,0.023939785969857717,0.2156727413171992,0.2635317683024833,5
smooth,5,flow_jump_observation,all,latent_aligned_r2,0.2343392971795196,0.2192425405049727,0.024221001394312918,0.215092441571192,0.2634224520242992,5
smooth,5,gru_from_scratch,all,latent_aligned_r2,0.41118082582735277,0.428025242264495,0.028556682116405892,0.3716207955251133,0.4339102130215349,5
smooth,10,flow_jump,all,latent_aligned_r2,0.21282632447702432,0.2010187377699397,0.02475283953179951,0.1933078341933,0.2517880729015462,5
smooth,10,flow_jump_observation,all,latent_aligned_r2,0.21319410036534342,0.2007975896321409,0.02407169122160607,0.1946301886209392,0.2517500109602018,5
smooth,10,gru_from_scratch,all,latent_aligned_r2,0.41704131498292396,0.4178886362753844,0.021477411807636806,0.3939719113917579,0.4500836864072452,5
smooth,20,flow_jump,all,latent_aligned_r2,0.23545257715666573,0.2356354589486641,0.015960872880463373,0.2138935976263096,0.2564628403498382,5
smooth,20,flow_jump_observation,all,latent_aligned_r2,0.2355379358532089,0.236305584090543,0.01594991827616482,0.2143768160523164,0.2567874791111507,5
smooth,20,gru_from_scratch,all,latent_aligned_r2,0.42558157918627526,0.4293167166101773,0.020497040773067094,0.3956045017603475,0.4526327795594811,5
smooth,40,flow_jump,all,latent_aligned_r2,0.25741963601925566,0.2528661512722552,0.051513655829429884,0.1884908895556946,0.3320018693614903,5
smooth,40,flow_jump_observation,all,latent_aligned_r2,0.2571845807914347,0.2522019756340103,0.05174016363793046,0.188236247504348,0.3323818136732732,5
smooth,40,gru_from_scratch,all,latent_aligned_r2,0.4353107453579084,0.4392939409724286,0.025431049629717647,0.3931685270084944,0.4560631766794566,5
smooth,80,flow_jump,all,latent_aligned_r2,0.28200631012764116,0.2687166689911928,0.02632088029205649,0.2575047277500459,0.3150453734089542,5
smooth,80,flow_jump_observation,all,latent_aligned_r2,0.28402075143678146,0.2730378018552682,0.026888449396520922,0.257301654629605,0.3195026821972694,5
smooth,80,gru_from_scratch,all,latent_aligned_r2,0.4465071342675594,0.4526908346176414,0.018807605417002722,0.419411729677839,0.4676713253512412,5
smooth,100,flow_jump,all,latent_aligned_r2,0.29489532505316013,0.2996537129111823,0.02747735096199718,0.2665660312057339,0.334482660547917,5
smooth,100,flow_jump_observation,all,latent_aligned_r2,0.29503926785115586,0.2996531833139171,0.027899318633257158,0.2665671746295126,0.3356058538376265,5
smooth,100,gru_from_scratch,all,latent_aligned_r2,0.4534972338795433,0.4515288176575926,0.011907649334210594,0.4408618377055319,0.4729069142636297,5
