model,ablation,metric,world,n_train,site_or_shift,mean_full,mean_ablated,mean_raw_delta,median_raw_delta,sd_raw_delta,mean_oriented_component_benefit,median_oriented_component_benefit,n
flow_jump,no_jump,mae,smooth,20,all,0.3316520988941193,0.3098432034254074,-0.021808895468711852,-0.025136679410934393,0.043831205970946294,-0.021808895468711852,-0.025136679410934393,5
flow_jump_observation,no_jump,mae,smooth,20,all,0.33165609240531924,0.3058678358793258,-0.025788256525993387,-0.03046631813049322,0.042687438928442054,-0.025788256525993387,-0.03046631813049322,5
flow_jump,no_jump,mae,smooth,40,all,0.3206303477287292,0.30216983258724206,-0.01846051514148715,-0.017670691013336237,0.06592160788779229,-0.01846051514148715,-0.017670691013336237,5
flow_jump_observation,no_jump,mae,smooth,40,all,0.32090837955474855,0.302322319149971,-0.01858606040477756,-0.01758667826652527,0.06554329222050984,-0.01858606040477756,-0.01758667826652527,5
flow_jump,no_jump,mae,smooth,80,all,0.29327683448791503,0.2417520254850387,-0.051524809002876294,-0.05316941440105438,0.025348905512702892,-0.051524809002876294,-0.05316941440105438,5
flow_jump_observation,no_jump,mae,smooth,80,all,0.29296875,0.24262427091598507,-0.05034447908401492,-0.052512988448143005,0.024594538606061696,-0.05034447908401492,-0.052512988448143005,5
flow_jump,no_jump,mae,smooth,100,all,0.29236813187599175,0.24198018908500668,-0.05038794279098511,-0.06125952303409571,0.02636422869634254,-0.05038794279098511,-0.06125952303409571,5
flow_jump_observation,no_jump,mae,smooth,100,all,0.2915200531482696,0.24225585758686066,-0.04926419556140898,-0.0606010556221008,0.025461608604300755,-0.04926419556140898,-0.0606010556221008,5
flow_jump_observation,no_observation_head,mae,informative_observation,5,all,0.6883990406990051,0.6902120232582092,0.0018129825592041015,0.0006053447723388672,0.002053097311059768,0.0018129825592041015,0.0006053447723388672,5
flow_jump_observation,no_observation_head,mae,informative_observation,10,all,0.6907683491706849,0.6910734891891479,0.00030514001846313474,0.00016200542449951172,0.004161440917225612,0.00030514001846313474,0.00016200542449951172,5
flow_jump_observation,no_observation_head,mae,informative_observation,20,all,0.6064669728279114,0.6061246275901795,-0.0003423452377319336,-8.445978164672852e-05,0.001515559379229344,-0.0003423452377319336,-8.445978164672852e-05,5
