model,n_train,n_fit,n_validation,seed,cohort_seed,subset_seed,model_seed,split,site_or_shift,metric,world,benchmark,ablation,ablated_value,ablated_parameters,full_value,full_parameters,raw_delta_ablated_minus_full,oriented_component_benefit
flow_jump_observation,80,64,16,202,102,202,302,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_prob_scale,0.0522044599056243,7642,0.0458658933639526,7642,0.006338566541671697,0.006338566541671697
flow_jump,80,64,16,203,103,203,303,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_prob_scale,0.0460089743137359,6967,0.0215041935443878,6967,0.0245047807693481,0.0245047807693481
flow_jump_observation,80,64,16,203,103,203,303,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_prob_scale,0.0414715409278869,7642,0.0218525230884552,7642,0.0196190178394317,0.0196190178394317
flow_jump,80,64,16,204,104,204,304,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_prob_scale,0.0339838564395904,6967,0.0354585647583007,6967,-0.0014747083187102994,-0.0014747083187102994
flow_jump_observation,80,64,16,204,104,204,304,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_prob_scale,0.0344270169734954,7642,0.0357666015625,7642,-0.0013395845890045999,-0.0013395845890045999
flow_jump,80,64,16,205,105,205,305,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_prob_scale,0.0434367656707763,6967,0.030144840478897,6967,0.013291925191879297,0.013291925191879297
flow_jump_observation,80,64,16,205,105,205,305,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_prob_scale,0.0429806113243103,7642,0.0299559235572814,7642,0.013024687767028902,0.013024687767028902
flow_jump,100,80,20,201,101,201,301,test,all,mae,site_shift,low_n,no_prob_scale,0.3919823467731476,6967,0.420740932226181,6967,-0.028758585453033392,-0.028758585453033392
flow_jump_observation,100,80,20,201,101,201,301,test,all,mae,site_shift,low_n,no_prob_scale,0.3917200863361358,7642,0.4194478392601013,7642,-0.02772775292396551,-0.02772775292396551
flow_jump,100,80,20,202,102,202,302,test,all,mae,site_shift,low_n,no_prob_scale,0.4093252122402191,6967,0.4207600653171539,6967,-0.011434853076934759,-0.011434853076934759
flow_jump_observation,100,80,20,202,102,202,302,test,all,mae,site_shift,low_n,no_prob_scale,0.4073529839515686,7642,0.4204663038253784,7642,-0.013113319873809814,-0.013113319873809814
flow_jump,100,80,20,203,103,203,303,test,all,mae,site_shift,low_n,no_prob_scale,0.3742350935935974,6967,0.5113661885261536,6967,-0.13713109493255615,-0.13713109493255615
flow_jump_observation,100,80,20,203,103,203,303,test,all,mae,site_shift,low_n,no_prob_scale,0.3740981817245483,7642,0.506903886795044,7642,-0.13280570507049566,-0.13280570507049566
flow_jump,100,80,20,204,104,204,304,test,all,mae,site_shift,low_n,no_prob_scale,0.3505793809890747,6967,0.4037676751613617,6967,-0.05318829417228699,-0.05318829417228699
flow_jump_observation,100,80,20,204,104,204,304,test,all,mae,site_shift,low_n,no_prob_scale,0.3503106534481048,7642,0.4022848904132843,7642,-0.0519742369651795,-0.0519742369651795
flow_jump,100,80,20,205,105,205,305,test,all,mae,site_shift,low_n,no_prob_scale,0.4061428308486938,6967,0.4860056936740875,6967,-0.07986286282539373,-0.07986286282539373
flow_jump_observation,100,80,20,205,105,205,305,test,all,mae,site_shift,low_n,no_prob_scale,0.4059013128280639,7642,0.4831002652645111,7642,-0.0771989524364472,-0.0771989524364472
flow_jump,100,80,20,201,101,201,301,test,site_0,mae,site_shift,observation_shift,no_prob_scale,0.3055123090744018,6967,0.3186970949172973,6967,-0.013184785842895508,-0.013184785842895508
flow_jump_observation,100,80,20,201,101,201,301,test,site_0,mae,site_shift,observation_shift,no_prob_scale,0.3059330284595489,7642,0.3192527592182159,7642,-0.013319730758666992,-0.013319730758666992
flow_jump,100,80,20,202,102,202,302,test,site_0,mae,site_shift,observation_shift,no_prob_scale,0.3043538630008697,6967,0.3347582221031189,6967,-0.0304043591022492,-0.0304043591022492
flow_jump_observation,100,80,20,202,102,202,302,test,site_0,mae,site_shift,observation_shift,no_prob_scale,0.302750825881958,7642,0.3342688977718353,7642,-0.03151807188987732,-0.03151807188987732
flow_jump,100,80,20,203,103,203,303,test,site_0,mae,site_shift,observation_shift,no_prob_scale,0.3423992395401001,6967,0.3692198097705841,6967,-0.02682057023048401,-0.02682057023048401
flow_jump_observation,100,80,20,203,103,203,303,test,site_0,mae,site_shift,observation_shift,no_prob_scale,0.3413142263889313,7642,0.3695816993713379,7642,-0.028267472982406616,-0.028267472982406616
flow_jump,100,80,20,204,104,204,304,test,site_0,mae,site_shift,observation_shift,no_prob_scale,0.3761317431926727,6967,0.3690687119960785,6967,0.007063031196594183,0.007063031196594183
flow_jump_observation,100,80,20,204,104,204,304,test,site_0,mae,site_shift,observation_shift,no_prob_scale,0.3757078349590301,7642,0.3682219386100769,7642,0.0074858963489531916,0.0074858963489531916
flow_jump,100,80,20,205,105,205,305,test,site_0,mae,site_shift,observation_shift,no_prob_scale,0.3293459117412567,6967,0.4005285501480102,6967,-0.07118263840675348,-0.07118263840675348
flow_jump_observation,100,80,20,205,105,205,305,test,site_0,mae,site_shift,observation_shift,no_prob_scale,0.3294674456119537,7642,0.3973674476146698,7642,-0.06790000200271612,-0.06790000200271612
flow_jump,100,80,20,201,101,201,301,test,site_1,mae,site_shift,observation_shift,no_prob_scale,0.3659336864948272,6967,0.3796691000461578,6967,-0.013735413551330566,-0.013735413551330566
flow_jump_observation,100,80,20,201,101,201,301,test,site_1,mae,site_shift,observation_shift,no_prob_scale,0.3667988777160644,7642,0.3801196813583374,7642,-0.013320803642273005,-0.013320803642273005
flow_jump,100,80,20,202,102,202,302,test,site_1,mae,site_shift,observation_shift,no_prob_scale,0.3792195916175842,6967,0.3915445506572723,6967,-0.01232495903968811,-0.01232495903968811
flow_jump_observation,100,80,20,202,102,202,302,test,site_1,mae,site_shift,observation_shift,no_prob_scale,0.3784022331237793,7642,0.3918103575706482,7642,-0.013408124446868896,-0.013408124446868896
flow_jump,100,80,20,203,103,203,303,test,site_1,mae,site_shift,observation_shift,no_prob_scale,0.3634724915027618,6967,0.3967115879058838,6967,-0.033239096403122004,-0.033239096403122004
flow_jump_observation,100,80,20,203,103,203,303,test,site_1,mae,site_shift,observation_shift,no_prob_scale,0.3626368343830108,7642,0.4039588570594787,7642,-0.041322022676467896,-0.041322022676467896
flow_jump,100,80,20,204,104,204,304,test,site_1,mae,site_shift,observation_shift,no_prob_scale,0.3951042592525482,6967,0.4026210010051727,6967,-0.007516741752624456,-0.007516741752624456
flow_jump_observation,100,80,20,204,104,204,304,test,site_1,mae,site_shift,observation_shift,no_prob_scale,0.3948683142662048,7642,0.4027251303195953,7642,-0.007856816053390503,-0.007856816053390503
flow_jump,100,80,20,205,105,205,305,test,site_1,mae,site_shift,observation_shift,no_prob_scale,0.376437246799469,6967,0.438450425863266,6967,-0.062013179063797,-0.062013179063797
flow_jump_observation,100,80,20,205,105,205,305,test,site_1,mae,site_shift,observation_shift,no_prob_scale,0.3762609958648681,7642,0.4360990226268768,7642,-0.05983802676200867,-0.05983802676200867
flow_jump,100,80,20,201,101,201,301,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_prob_scale,0.0604213774204254,6967,0.0609720051288604,6967,-0.0005506277084349961,-0.0005506277084349961
flow_jump_observation,100,80,20,201,101,201,301,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_prob_scale,0.0608658492565155,7642,0.0608669221401214,7642,-1.0728836058945812e-06,-1.0728836058945812e-06
flow_jump,100,80,20,202,102,202,302,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_prob_scale,0.0748657286167144,6967,0.0567863285541534,6967,0.018079400062560994,0.018079400062560994
flow_jump_observation,100,80,20,202,102,202,302,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_prob_scale,0.0756514072418212,7642,0.0575414597988128,7642,0.01810994744300841,0.01810994744300841
flow_jump,100,80,20,203,103,203,303,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_prob_scale,0.0210732519626617,6967,0.0274917781352996,6967,-0.006418526172637898,-0.006418526172637898
flow_jump_observation,100,80,20,203,103,203,303,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_prob_scale,0.0213226079940795,7642,0.0343771576881408,7642,-0.0130545496940613,-0.0130545496940613
flow_jump,100,80,20,204,104,204,304,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_prob_scale,0.0189725160598754,6967,0.0335522890090942,6967,-0.014579772949218795,-0.014579772949218795
flow_jump_observation,100,80,20,204,104,204,304,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_prob_scale,0.0191604793071746,7642,0.0345031917095184,7642,-0.015342712402343799,-0.015342712402343799
flow_jump,100,80,20,205,105,205,305,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_prob_scale,0.0470913350582122,6967,0.0379218757152557,6967,0.009169459342956494,0.009169459342956494
flow_jump_observation,100,80,20,205,105,205,305,test,site_1_minus_site_0,mae,site_shift,observation_shift,no_prob_scale,0.0467935502529144,7642,0.038731575012207,7642,0.008061975240707404,0.008061975240707404
flow_jump,5,4,1,201,101,201,301,test,all,mae,smooth,low_n,no_prob_scale,0.3582909703254699,6967,0.3516337275505066,6967,0.006657242774963323,0.006657242774963323
flow_jump_observation,5,4,1,201,101,201,301,test,all,mae,smooth,low_n,no_prob_scale,0.359282523393631,7642,0.3517927825450897,7642,0.00748974084854126,0.00748974084854126
flow_jump,5,4,1,202,102,202,302,test,all,mae,smooth,low_n,no_prob_scale,0.3802066743373871,6967,0.3341741859912872,6967,0.04603248834609991,0.04603248834609991
flow_jump_observation,5,4,1,202,102,202,302,test,all,mae,smooth,low_n,no_prob_scale,0.3756193518638611,7642,0.3342344760894775,7642,0.0413848757743836,0.0413848757743836
flow_jump,5,4,1,203,103,203,303,test,all,mae,smooth,low_n,no_prob_scale,0.3367486000061035,6967,0.3377593159675598,6967,-0.0010107159614562988,-0.0010107159614562988
flow_jump_observation,5,4,1,203,103,203,303,test,all,mae,smooth,low_n,no_prob_scale,0.336799144744873,7642,0.3377728164196014,7642,-0.0009736716747283936,-0.0009736716747283936
flow_jump,5,4,1,204,104,204,304,test,all,mae,smooth,low_n,no_prob_scale,0.4052736759185791,6967,0.3924211263656616,6967,0.01285254955291748,0.01285254955291748
flow_jump_observation,5,4,1,204,104,204,304,test,all,mae,smooth,low_n,no_prob_scale,0.4059183001518249,7642,0.3922883868217468,7642,0.01362991333007807,0.01362991333007807
flow_jump,5,4,1,205,105,205,305,test,all,mae,smooth,low_n,no_prob_scale,0.4033231437206268,6967,0.4178653657436371,6967,-0.01454222202301031,-0.01454222202301031
flow_jump_observation,5,4,1,205,105,205,305,test,all,mae,smooth,low_n,no_prob_scale,0.4028886258602142,7642,0.4183306992053985,7642,-0.015442073345184326,-0.015442073345184326
flow_jump,10,8,2,201,101,201,301,test,all,mae,smooth,low_n,no_prob_scale,0.3089840412139892,6967,0.3425774872303009,6967,-0.0335934460163117,-0.0335934460163117
flow_jump_observation,10,8,2,201,101,201,301,test,all,mae,smooth,low_n,no_prob_scale,0.3089410662651062,7642,0.3425725102424621,7642,-0.0336314439773559,-0.0336314439773559
flow_jump,10,8,2,202,102,202,302,test,all,mae,smooth,low_n,no_prob_scale,0.3196151554584503,6967,0.3305659592151642,6967,-0.010950803756713867,-0.010950803756713867
flow_jump_observation,10,8,2,202,102,202,302,test,all,mae,smooth,low_n,no_prob_scale,0.3240020871162414,7642,0.3274068236351013,7642,-0.003404736518859919,-0.003404736518859919
flow_jump,10,8,2,203,103,203,303,test,all,mae,smooth,low_n,no_prob_scale,0.3468208611011505,6967,0.342727780342102,6967,0.004093080759048517,0.004093080759048517
flow_jump_observation,10,8,2,203,103,203,303,test,all,mae,smooth,low_n,no_prob_scale,0.3455526232719421,7642,0.3410331308841705,7642,0.0045194923877716064,0.0045194923877716064
flow_jump,10,8,2,204,104,204,304,test,all,mae,smooth,low_n,no_prob_scale,0.3223919868469238,6967,0.3390527069568634,6967,-0.01666072010993963,-0.01666072010993963
flow_jump_observation,10,8,2,204,104,204,304,test,all,mae,smooth,low_n,no_prob_scale,0.3218387961387634,7642,0.3390243947505951,7642,-0.017185598611831665,-0.017185598611831665
flow_jump,10,8,2,205,105,205,305,test,all,mae,smooth,low_n,no_prob_scale,0.314404547214508,6967,0.3353658616542816,6967,-0.020961314439773615,-0.020961314439773615
flow_jump_observation,10,8,2,205,105,205,305,test,all,mae,smooth,low_n,no_prob_scale,0.3141254186630249,7642,0.3355779349803924,7642,-0.021452516317367498,-0.021452516317367498
flow_jump,20,16,4,201,101,201,301,test,all,mae,smooth,low_n,no_prob_scale,0.3421165943145752,6967,0.3321088552474975,6967,0.010007739067077692,0.010007739067077692
flow_jump_observation,20,16,4,201,101,201,301,test,all,mae,smooth,low_n,no_prob_scale,0.3419753611087799,7642,0.3320937156677246,7642,0.009881645441055298,0.009881645441055298
flow_jump,20,16,4,202,102,202,302,test,all,mae,smooth,low_n,no_prob_scale,0.3295765519142151,6967,0.3067580461502075,6967,0.02281850576400757,0.02281850576400757
flow_jump_observation,20,16,4,202,102,202,302,test,all,mae,smooth,low_n,no_prob_scale,0.331693172454834,7642,0.3065846562385559,7642,0.025108516216278076,0.025108516216278076
flow_jump,20,16,4,203,103,203,303,test,all,mae,smooth,low_n,no_prob_scale,0.3113398849964142,6967,0.3291158676147461,6967,-0.01777598261833191,-0.01777598261833191
flow_jump_observation,20,16,4,203,103,203,303,test,all,mae,smooth,low_n,no_prob_scale,0.3304190933704376,7642,0.3290996253490448,7642,0.0013194680213928223,0.0013194680213928223
flow_jump,20,16,4,204,104,204,304,test,all,mae,smooth,low_n,no_prob_scale,0.2587777376174927,6967,0.3829705417156219,6967,-0.12419280409812922,-0.12419280409812922
flow_jump_observation,20,16,4,204,104,204,304,test,all,mae,smooth,low_n,no_prob_scale,0.2586036324501037,7642,0.3828501403331756,7642,-0.1242465078830719,-0.1242465078830719
flow_jump,20,16,4,205,105,205,305,test,all,mae,smooth,low_n,no_prob_scale,0.3177874982357025,6967,0.3073071837425232,6967,0.010480314493179321,0.010480314493179321
flow_jump_observation,20,16,4,205,105,205,305,test,all,mae,smooth,low_n,no_prob_scale,0.3178609311580658,7642,0.3076523244380951,7642,0.010208606719970703,0.010208606719970703
flow_jump,40,32,8,201,101,201,301,test,all,mae,smooth,low_n,no_prob_scale,0.2885533571243286,6967,0.3177453577518463,6967,-0.0291920006275177,-0.0291920006275177
flow_jump_observation,40,32,8,201,101,201,301,test,all,mae,smooth,low_n,no_prob_scale,0.293100893497467,7642,0.3177040219306946,7642,-0.024603128433227595,-0.024603128433227595
flow_jump,40,32,8,202,102,202,302,test,all,mae,smooth,low_n,no_prob_scale,0.2738049030303955,6967,0.320194274187088,6967,-0.046389371156692505,-0.046389371156692505
flow_jump_observation,40,32,8,202,102,202,302,test,all,mae,smooth,low_n,no_prob_scale,0.2740815877914428,7642,0.3201873302459717,7642,-0.046105742454528864,-0.046105742454528864
flow_jump,40,32,8,203,103,203,303,test,all,mae,smooth,low_n,no_prob_scale,0.2601474523544311,6967,0.3344254195690155,6967,-0.0742779672145844,-0.0742779672145844
flow_jump_observation,40,32,8,203,103,203,303,test,all,mae,smooth,low_n,no_prob_scale,0.2599833011627197,7642,0.3348990678787231,7642,-0.07491576671600336,-0.07491576671600336
flow_jump,40,32,8,204,104,204,304,test,all,mae,smooth,low_n,no_prob_scale,0.2572770118713379,6967,0.3282971680164337,6967,-0.07102015614509583,-0.07102015614509583
flow_jump_observation,40,32,8,204,104,204,304,test,all,mae,smooth,low_n,no_prob_scale,0.2563095092773437,7642,0.3282536268234253,7642,-0.0719441175460816,-0.0719441175460816
flow_jump,40,32,8,205,105,205,305,test,all,mae,smooth,low_n,no_prob_scale,0.3159915804862976,6967,0.3024895191192627,6967,0.013502061367034912,0.013502061367034912
flow_jump_observation,40,32,8,205,105,205,305,test,all,mae,smooth,low_n,no_prob_scale,0.3158636093139648,7642,0.303497850894928,7642,0.01236575841903681,0.01236575841903681
flow_jump,80,64,16,201,101,201,301,test,all,mae,smooth,low_n,no_prob_scale,0.2723932564258575,6967,0.3183062374591827,6967,-0.045912981033325195,-0.045912981033325195
flow_jump_observation,80,64,16,201,101,201,301,test,all,mae,smooth,low_n,no_prob_scale,0.271893560886383,7642,0.3177483677864074,7642,-0.045854806900024414,-0.045854806900024414
flow_jump,80,64,16,202,102,202,302,test,all,mae,smooth,low_n,no_prob_scale,0.2883174419403076,6967,0.275347501039505,6967,0.012969940900802612,0.012969940900802612
flow_jump_observation,80,64,16,202,102,202,302,test,all,mae,smooth,low_n,no_prob_scale,0.2885411977767944,7642,0.2751542627811432,7642,0.01338693499565119,0.01338693499565119
flow_jump,80,64,16,203,103,203,303,test,all,mae,smooth,low_n,no_prob_scale,0.2458924204111099,6967,0.2888700664043426,6967,-0.0429776459932327,-0.0429776459932327
flow_jump_observation,80,64,16,203,103,203,303,test,all,mae,smooth,low_n,no_prob_scale,0.2456299215555191,7642,0.2884406447410583,7642,-0.04281072318553919,-0.04281072318553919
flow_jump,80,64,16,204,104,204,304,test,all,mae,smooth,low_n,no_prob_scale,0.2481143474578857,6967,0.3035716414451599,6967,-0.055457293987274225,-0.055457293987274225
flow_jump_observation,80,64,16,204,104,204,304,test,all,mae,smooth,low_n,no_prob_scale,0.248370885848999,7642,0.3030252754688263,7642,-0.0546543896198273,-0.0546543896198273
flow_jump,80,64,16,205,105,205,305,test,all,mae,smooth,low_n,no_prob_scale,0.2759825885295868,6967,0.2802887260913849,6967,-0.004306137561798096,-0.004306137561798096
flow_jump_observation,80,64,16,205,105,205,305,test,all,mae,smooth,low_n,no_prob_scale,0.279058426618576,7642,0.2804751992225647,7642,-0.001416772603988703,-0.001416772603988703
flow_jump,100,80,20,201,101,201,301,test,all,mae,smooth,low_n,no_prob_scale,0.3423385918140411,6967,0.2928628325462341,6967,0.04947575926780701,0.04947575926780701
flow_jump_observation,100,80,20,201,101,201,301,test,all,mae,smooth,low_n,no_prob_scale,0.3425657749176025,7642,0.2912899851799011,7642,0.05127578973770136,0.05127578973770136
flow_jump,100,80,20,202,102,202,302,test,all,mae,smooth,low_n,no_prob_scale,0.2594811618328094,6967,0.2638812065124511,6967,-0.004400044679641724,-0.004400044679641724
flow_jump_observation,100,80,20,202,102,202,302,test,all,mae,smooth,low_n,no_prob_scale,0.2595582902431488,7642,0.2633927464485168,7642,-0.0038344562053679865,-0.0038344562053679865
flow_jump,100,80,20,203,103,203,303,test,all,mae,smooth,low_n,no_prob_scale,0.2798371315002441,6967,0.3030635714530945,6967,-0.023226439952850397,-0.023226439952850397
flow_jump_observation,100,80,20,203,103,203,303,test,all,mae,smooth,low_n,no_prob_scale,0.2808722853660583,7642,0.3008846938610077,7642,-0.020012408494949396,-0.020012408494949396
flow_jump,100,80,20,204,104,204,304,test,all,mae,smooth,low_n,no_prob_scale,0.2438961267471313,6967,0.3097918331623077,6967,-0.06589570641517639,-0.06589570641517639
flow_jump_observation,100,80,20,204,104,204,304,test,all,mae,smooth,low_n,no_prob_scale,0.2457133531570434,7642,0.3097605407238006,7642,-0.0640471875667572,-0.0640471875667572
flow_jump,100,80,20,205,105,205,305,test,all,mae,smooth,low_n,no_prob_scale,0.2911787331104278,6967,0.2922412157058716,6967,-0.001062482595443781,-0.001062482595443781
flow_jump_observation,100,80,20,205,105,205,305,test,all,mae,smooth,low_n,no_prob_scale,0.2913406789302826,7642,0.2922722995281219,7642,-0.0009316205978393,-0.0009316205978393
flow_jump,5,4,1,201,101,201,301,test,all,nll,informative_observation,low_n,no_prob_scale,1.6258119715947237,6967,1.2040602276682997,6967,0.421751743926424,0.421751743926424
flow_jump_observation,5,4,1,201,101,201,301,test,all,nll,informative_observation,low_n,no_prob_scale,1.626096347531289,7642,1.2015115048486231,7642,0.42458484268266594,0.42458484268266594
flow_jump,5,4,1,202,102,202,302,test,all,nll,informative_observation,low_n,no_prob_scale,1.331699621348468,6967,490.1761425290116,6967,-488.8444429076631,-488.8444429076631
flow_jump_observation,5,4,1,202,102,202,302,test,all,nll,informative_observation,low_n,no_prob_scale,1.3114985413024625,7642,457.2337510849941,7642,-455.9222525436916,-455.9222525436916
flow_jump,5,4,1,203,103,203,303,test,all,nll,informative_observation,low_n,no_prob_scale,1.2591021740002566,6967,1.6607051839703462,6967,-0.4016030099700896,-0.4016030099700896
flow_jump_observation,5,4,1,203,103,203,303,test,all,nll,informative_observation,low_n,no_prob_scale,1.2645598752083498,7642,1.6756179381686211,7642,-0.41105806296027136,-0.41105806296027136
flow_jump,5,4,1,204,104,204,304,test,all,nll,informative_observation,low_n,no_prob_scale,1.4307179130697425,6967,1.0978036155674435,6967,0.33291429750229895,0.33291429750229895
flow_jump_observation,5,4,1,204,104,204,304,test,all,nll,informative_observation,low_n,no_prob_scale,1.4481394144811717,7642,1.0909579766881692,7642,0.3571814377930025,0.3571814377930025
flow_jump,5,4,1,205,105,205,305,test,all,nll,informative_observation,low_n,no_prob_scale,1.5292423530696062,6967,190.61575392987405,6967,-189.08651157680444,-189.08651157680444
flow_jump_observation,5,4,1,205,105,205,305,test,all,nll,informative_observation,low_n,no_prob_scale,1.5296946526937132,7642,200.87037895813123,7642,-199.34068430543752,-199.34068430543752
flow_jump,10,8,2,201,101,201,301,test,all,nll,informative_observation,low_n,no_prob_scale,1.6201682226696372,6967,0.8949835026550776,6967,0.7251847200145596,0.7251847200145596
flow_jump_observation,10,8,2,201,101,201,301,test,all,nll,informative_observation,low_n,no_prob_scale,1.6200189786253425,7642,0.8947194991982749,7642,0.7252994794270676,0.7252994794270676
flow_jump,10,8,2,202,102,202,302,test,all,nll,informative_observation,low_n,no_prob_scale,1.271711331149151,6967,16.188938263342393,6967,-14.917226932193243,-14.917226932193243
flow_jump_observation,10,8,2,202,102,202,302,test,all,nll,informative_observation,low_n,no_prob_scale,1.2685118976251115,7642,9.608053050447554,7642,-8.339541152822441,-8.339541152822441
flow_jump,10,8,2,203,103,203,303,test,all,nll,informative_observation,low_n,no_prob_scale,1.9706770378705056,6967,1.1509694556961898,6967,0.8197075821743158,0.8197075821743158
flow_jump_observation,10,8,2,203,103,203,303,test,all,nll,informative_observation,low_n,no_prob_scale,1.9703450755787428,7642,1.169486536894388,7642,0.8008585386843547,0.8008585386843547
flow_jump,10,8,2,204,104,204,304,test,all,nll,informative_observation,low_n,no_prob_scale,1.573722441744545,6967,1.1118912465972597,6967,0.4618311951472853,0.4618311951472853
flow_jump_observation,10,8,2,204,104,204,304,test,all,nll,informative_observation,low_n,no_prob_scale,1.5732032362543555,7642,1.095874572834226,7642,0.4773286634201295,0.4773286634201295
flow_jump,10,8,2,205,105,205,305,test,all,nll,informative_observation,low_n,no_prob_scale,1.4119001908660276,6967,3.184488099941715,6967,-1.7725879090756873,-1.7725879090756873
flow_jump_observation,10,8,2,205,105,205,305,test,all,nll,informative_observation,low_n,no_prob_scale,1.4109656071804475,7642,3.09820358273337,7642,-1.6872379755529223,-1.6872379755529223
flow_jump,20,16,4,201,101,201,301,test,all,nll,informative_observation,low_n,no_prob_scale,1.1015308349591657,6967,1.16005710710151,6967,-0.05852627214234429,-0.05852627214234429
flow_jump_observation,20,16,4,201,101,201,301,test,all,nll,informative_observation,low_n,no_prob_scale,1.1091936908547402,7642,1.1689737356126462,7642,-0.05978004475790599,-0.05978004475790599
flow_jump,20,16,4,202,102,202,302,test,all,nll,informative_observation,low_n,no_prob_scale,1.2137867092253891,6967,2.385359835602139,6967,-1.1715731263767497,-1.1715731263767497
flow_jump_observation,20,16,4,202,102,202,302,test,all,nll,informative_observation,low_n,no_prob_scale,1.2129663328363185,7642,2.2753977488687904,7642,-1.062431416032472,-1.062431416032472
flow_jump,20,16,4,203,103,203,303,test,all,nll,informative_observation,low_n,no_prob_scale,1.183271064483148,6967,1.4569083834688046,6967,-0.2736373189856567,-0.2736373189856567
flow_jump_observation,20,16,4,203,103,203,303,test,all,nll,informative_observation,low_n,no_prob_scale,1.1852601443517063,7642,1.460910133177308,7642,-0.27564998882560166,-0.27564998882560166
flow_jump,20,16,4,204,104,204,304,test,all,nll,informative_observation,low_n,no_prob_scale,1.4804248659955253,6967,1.3651814258400647,6967,0.11524344015546051,0.11524344015546051
flow_jump_observation,20,16,4,204,104,204,304,test,all,nll,informative_observation,low_n,no_prob_scale,1.4796463603868093,7642,1.3219869585842197,7642,0.15765940180258964,0.15765940180258964
flow_jump,20,16,4,205,105,205,305,test,all,nll,informative_observation,low_n,no_prob_scale,1.2458822675257657,6967,27.089248637607238,6967,-25.843366370081473,-25.843366370081473
flow_jump_observation,20,16,4,205,105,205,305,test,all,nll,informative_observation,low_n,no_prob_scale,1.241463674676911,7642,23.63732270349012,7642,-22.39585902881321,-22.39585902881321
flow_jump,40,32,8,201,101,201,301,test,all,nll,informative_observation,low_n,no_prob_scale,1.0713824894480295,6967,0.9752148700639264,6967,0.09616761938410312,0.09616761938410312
flow_jump_observation,40,32,8,201,101,201,301,test,all,nll,informative_observation,low_n,no_prob_scale,1.0716540364561078,7642,0.9755000510966384,7642,0.0961539853594694,0.0961539853594694
flow_jump,40,32,8,202,102,202,302,test,all,nll,informative_observation,low_n,no_prob_scale,1.0779787825875913,6967,0.8955898869783292,6967,0.18238889560926208,0.18238889560926208
flow_jump_observation,40,32,8,202,102,202,302,test,all,nll,informative_observation,low_n,no_prob_scale,1.0781184089168383,7642,0.9003239234539523,7642,0.177794485462886,0.177794485462886
flow_jump,40,32,8,203,103,203,303,test,all,nll,informative_observation,low_n,no_prob_scale,1.1210024680304045,6967,1.1231080055884552,6967,-0.002105537558050763,-0.002105537558050763
flow_jump_observation,40,32,8,203,103,203,303,test,all,nll,informative_observation,low_n,no_prob_scale,1.1258786650080264,7642,1.1237467825899794,7642,0.0021318824180469598,0.0021318824180469598
flow_jump,40,32,8,204,104,204,304,test,all,nll,informative_observation,low_n,no_prob_scale,1.0758436192667031,6967,1.028101914162846,6967,0.04774170510385711,0.04774170510385711
flow_jump_observation,40,32,8,204,104,204,304,test,all,nll,informative_observation,low_n,no_prob_scale,1.0761497116414425,7642,1.0316842535420196,7642,0.04446545809942282,0.04446545809942282
flow_jump,40,32,8,205,105,205,305,test,all,nll,informative_observation,low_n,no_prob_scale,1.2057612920109522,6967,1.1822926509206857,6967,0.023468641090266473,0.023468641090266473
flow_jump_observation,40,32,8,205,105,205,305,test,all,nll,informative_observation,low_n,no_prob_scale,1.2051640813252915,7642,1.1763089550768784,7642,0.028855126248413132,0.028855126248413132
flow_jump,80,64,16,201,101,201,301,test,all,nll,informative_observation,low_n,no_prob_scale,1.0648025438750657,6967,0.6113481165539527,6967,0.45345442732111296,0.45345442732111296
flow_jump_observation,80,64,16,201,101,201,301,test,all,nll,informative_observation,low_n,no_prob_scale,1.064395751618091,7642,0.6132223172241971,7642,0.451173434393894,0.451173434393894
flow_jump,80,64,16,202,102,202,302,test,all,nll,informative_observation,low_n,no_prob_scale,1.068187417677288,6967,0.6755395677255105,6967,0.3926478499517776,0.3926478499517776
flow_jump_observation,80,64,16,202,102,202,302,test,all,nll,informative_observation,low_n,no_prob_scale,1.0716987225364236,7642,0.6720056193174433,7642,0.39969310321898033,0.39969310321898033
flow_jump,80,64,16,203,103,203,303,test,all,nll,informative_observation,low_n,no_prob_scale,1.101517161334758,6967,1.038581177805527,6967,0.06293598352923113,0.06293598352923113
flow_jump_observation,80,64,16,203,103,203,303,test,all,nll,informative_observation,low_n,no_prob_scale,1.1021811739323633,7642,1.0399017339231236,7642,0.062279440009239684,0.062279440009239684
flow_jump,80,64,16,204,104,204,304,test,all,nll,informative_observation,low_n,no_prob_scale,1.0763449444866071,6967,0.9239042126438344,6967,0.15244073184277274,0.15244073184277274
