stage,world,cohort_seed,subset_seed,model_seed,n_train,n_fit,n_validation,model,variant,optimization_policy,split,site_or_shift,metric,value,trainable_parameters,backend
phase07,smooth,408,508,1106,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.431274396786769,3556,torch
phase07,smooth,408,508,1106,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.5175215774263215,3556,torch
phase07,smooth,408,508,1106,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0288509048126959,3556,torch
phase07,smooth,408,508,1106,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.1330079886243358,3556,torch
phase07,smooth,408,508,1106,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3177999727744141,3556,torch
phase07,smooth,408,508,1106,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.278815746307373,3556,torch
phase07,smooth,408,508,1106,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.431274396786769,3556,torch
phase07,smooth,408,508,1106,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.5175215774263215,3556,torch
phase07,smooth,408,508,1106,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_brier,0.0288509048126959,3556,torch
phase07,smooth,408,508,1106,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1330079886243358,3556,torch
phase07,smooth,408,508,1106,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.3177999727744141,3556,torch
phase07,smooth,408,508,1106,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,mae,0.2388936579227447,4156,torch
phase07,smooth,408,508,1106,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,rmse,0.3690000397545191,4156,torch
phase07,smooth,408,508,1106,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_roc_auc,0.478779302261934,4156,torch
phase07,smooth,408,508,1106,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.0345383948443925,4156,torch
phase07,smooth,408,508,1106,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.1576786097083397,4156,torch
phase07,smooth,408,508,1106,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3128308440939495,4156,torch
phase07,smooth,408,508,1106,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.2388936579227447,4156,torch
phase07,smooth,408,508,1106,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.3690000397545191,4156,torch
phase07,smooth,408,508,1106,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.478779302261934,4156,torch
phase07,smooth,408,508,1106,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_brier,0.0345383948443925,4156,torch
phase07,smooth,408,508,1106,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1576786097083397,4156,torch
phase07,smooth,408,508,1106,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.3128308440939495,4156,torch
phase07,smooth,408,508,1107,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,mae,0.2943487763404846,3556,torch
phase07,smooth,408,508,1107,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.4548349344650068,3556,torch
phase07,smooth,408,508,1107,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.5134206167673246,3556,torch
phase07,smooth,408,508,1107,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0292716238540971,3556,torch
phase07,smooth,408,508,1107,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.1343914484718432,3556,torch
phase07,smooth,408,508,1107,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3075145048697145,3556,torch
phase07,smooth,408,508,1107,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.2943487763404846,3556,torch
phase07,smooth,408,508,1107,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.4548349344650068,3556,torch
phase07,smooth,408,508,1107,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.5134206167673246,3556,torch
phase07,smooth,408,508,1107,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_brier,0.0292716238540971,3556,torch
phase07,smooth,408,508,1107,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1343914484718432,3556,torch
phase07,smooth,408,508,1107,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.3075145048697145,3556,torch
phase07,smooth,408,508,1107,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,mae,0.263693243265152,4156,torch
phase07,smooth,408,508,1107,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,rmse,0.4142097894943383,4156,torch
phase07,smooth,408,508,1107,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4792114091461486,4156,torch
phase07,smooth,408,508,1107,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.0321712322380866,4156,torch
phase07,smooth,408,508,1107,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.1492664356869943,4156,torch
phase07,smooth,408,508,1107,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.305733630185702,4156,torch
phase07,smooth,408,508,1107,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.263693243265152,4156,torch
phase07,smooth,408,508,1107,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.4142097894943383,4156,torch
phase07,smooth,408,508,1107,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4792114091461486,4156,torch
phase07,smooth,408,508,1107,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_brier,0.0321712322380866,4156,torch
phase07,smooth,408,508,1107,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1492664356869943,4156,torch
phase07,smooth,408,508,1107,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.305733630185702,4156,torch
phase07,smooth,408,508,1108,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,mae,0.3107438385486603,3556,torch
phase07,smooth,408,508,1108,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.4876454295357727,3556,torch
phase07,smooth,408,508,1108,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.5000368250252059,3556,torch
phase07,smooth,408,508,1108,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0295383750419472,3556,torch
phase07,smooth,408,508,1108,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.1341578491912037,3556,torch
phase07,smooth,408,508,1108,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.2872785072025005,3556,torch
phase07,smooth,408,508,1108,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.3107438385486603,3556,torch
phase07,smooth,408,508,1108,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.4876454295357727,3556,torch
phase07,smooth,408,508,1108,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.5000368250252059,3556,torch
phase07,smooth,408,508,1108,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_brier,0.0295383750419472,3556,torch
phase07,smooth,408,508,1108,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1341578491912037,3556,torch
phase07,smooth,408,508,1108,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.2872785072025005,3556,torch
phase07,smooth,408,508,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,mae,0.2596837282180786,4156,torch
phase07,smooth,408,508,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,rmse,0.401774012304377,4156,torch
phase07,smooth,408,508,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_roc_auc,0.478255420856418,4156,torch
phase07,smooth,408,508,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.031833661958816,4156,torch
phase07,smooth,408,508,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.1428513262889466,4156,torch
phase07,smooth,408,508,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.2916254517797968,4156,torch
phase07,smooth,408,508,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.2596837282180786,4156,torch
phase07,smooth,408,508,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.401774012304377,4156,torch
phase07,smooth,408,508,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.478255420856418,4156,torch
phase07,smooth,408,508,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_brier,0.031833661958816,4156,torch
phase07,smooth,408,508,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1428513262889466,4156,torch
phase07,smooth,408,508,1108,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.2916254517797968,4156,torch
phase07,smooth,408,508,1109,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,mae,0.2838652729988098,3556,torch
phase07,smooth,408,508,1109,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.436753521730912,3556,torch
phase07,smooth,408,508,1109,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.5000440039109861,3556,torch
phase07,smooth,408,508,1109,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0275294073796264,3556,torch
phase07,smooth,408,508,1109,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.1281851404996639,3556,torch
phase07,smooth,408,508,1109,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3144734672848621,3556,torch
phase07,smooth,408,508,1109,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.2838652729988098,3556,torch
phase07,smooth,408,508,1109,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.436753521730912,3556,torch
phase07,smooth,408,508,1109,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.5000440039109861,3556,torch
phase07,smooth,408,508,1109,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_brier,0.0275294073796264,3556,torch
phase07,smooth,408,508,1109,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1281851404996639,3556,torch
phase07,smooth,408,508,1109,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.3144734672848621,3556,torch
phase07,smooth,408,508,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,mae,0.2593211233615875,4156,torch
phase07,smooth,408,508,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,rmse,0.3986880505730403,4156,torch
phase07,smooth,408,508,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_roc_auc,0.477063725816904,4156,torch
phase07,smooth,408,508,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.0299608825902387,4156,torch
phase07,smooth,408,508,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.143275677592944,4156,torch
phase07,smooth,408,508,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3106946971025872,4156,torch
phase07,smooth,408,508,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.2593211233615875,4156,torch
phase07,smooth,408,508,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.3986880505730403,4156,torch
phase07,smooth,408,508,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.477063725816904,4156,torch
phase07,smooth,408,508,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_brier,0.0299608825902387,4156,torch
phase07,smooth,408,508,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_log_loss,0.143275677592944,4156,torch
phase07,smooth,408,508,1109,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.3106946971025872,4156,torch
phase07,smooth,408,508,1110,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,mae,0.2994246184825897,3556,torch
phase07,smooth,408,508,1110,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.4689818762427186,3556,torch
phase07,smooth,408,508,1110,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4936948998359314,3556,torch
phase07,smooth,408,508,1110,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0265110803824272,3556,torch
phase07,smooth,408,508,1110,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.1226747435364783,3556,torch
phase07,smooth,408,508,1110,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.2884386354984541,3556,torch
phase07,smooth,408,508,1110,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.2994246184825897,3556,torch
phase07,smooth,408,508,1110,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.4689818762427186,3556,torch
phase07,smooth,408,508,1110,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4936948998359314,3556,torch
phase07,smooth,408,508,1110,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_brier,0.0265110803824272,3556,torch
phase07,smooth,408,508,1110,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1226747435364783,3556,torch
phase07,smooth,408,508,1110,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.2884386354984541,3556,torch
phase07,smooth,408,508,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,mae,0.2678128778934479,4156,torch
phase07,smooth,408,508,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,rmse,0.4158839344180579,4156,torch
phase07,smooth,408,508,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4746887554187293,4156,torch
phase07,smooth,408,508,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.0306250393935255,4156,torch
phase07,smooth,408,508,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.1419667046640647,4156,torch
phase07,smooth,408,508,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3013521607973876,4156,torch
phase07,smooth,408,508,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.2678128778934479,4156,torch
phase07,smooth,408,508,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.4158839344180579,4156,torch
phase07,smooth,408,508,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4746887554187293,4156,torch
phase07,smooth,408,508,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_brier,0.0306250393935255,4156,torch
phase07,smooth,408,508,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1419667046640647,4156,torch
phase07,smooth,408,508,1110,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.3013521607973876,4156,torch
phase07,smooth,409,509,1101,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,mae,0.3006871044635772,3556,torch
phase07,smooth,409,509,1101,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.4815179332877493,3556,torch
phase07,smooth,409,509,1101,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.487492078091146,3556,torch
phase07,smooth,409,509,1101,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0277561708376647,3556,torch
phase07,smooth,409,509,1101,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.1302906811143737,3556,torch
phase07,smooth,409,509,1101,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3120052400589337,3556,torch
phase07,smooth,409,509,1101,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.3006871044635772,3556,torch
phase07,smooth,409,509,1101,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.4815179332877493,3556,torch
phase07,smooth,409,509,1101,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.487492078091146,3556,torch
phase07,smooth,409,509,1101,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_brier,0.0277561708376647,3556,torch
phase07,smooth,409,509,1101,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1302906811143737,3556,torch
phase07,smooth,409,509,1101,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.3120052400589337,3556,torch
phase07,smooth,409,509,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,mae,0.2897996604442596,4156,torch
phase07,smooth,409,509,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,rmse,0.460953340419852,4156,torch
phase07,smooth,409,509,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_roc_auc,0.5135051100601951,4156,torch
phase07,smooth,409,509,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.0370316527563305,4156,torch
phase07,smooth,409,509,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.1578390069325355,4156,torch
phase07,smooth,409,509,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.2814838222073999,4156,torch
phase07,smooth,409,509,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.2897996604442596,4156,torch
phase07,smooth,409,509,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.460953340419852,4156,torch
phase07,smooth,409,509,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.5135051100601951,4156,torch
phase07,smooth,409,509,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_brier,0.0370316527563305,4156,torch
phase07,smooth,409,509,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1578390069325355,4156,torch
phase07,smooth,409,509,1101,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.2814838222073999,4156,torch
phase07,smooth,409,509,1102,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,mae,0.3021703660488128,3556,torch
phase07,smooth,409,509,1102,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.4857157486429743,3556,torch
phase07,smooth,409,509,1102,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.4963283906723194,3556,torch
phase07,smooth,409,509,1102,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0302602815078763,3556,torch
phase07,smooth,409,509,1102,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.1350291382282065,3556,torch
phase07,smooth,409,509,1102,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.2641071201505082,3556,torch
phase07,smooth,409,509,1102,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.3021703660488128,3556,torch
phase07,smooth,409,509,1102,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.4857157486429743,3556,torch
phase07,smooth,409,509,1102,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.4963283906723194,3556,torch
phase07,smooth,409,509,1102,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_brier,0.0302602815078763,3556,torch
phase07,smooth,409,509,1102,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1350291382282065,3556,torch
phase07,smooth,409,509,1102,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.2641071201505082,3556,torch
phase07,smooth,409,509,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,mae,0.2764152586460113,4156,torch
phase07,smooth,409,509,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,rmse,0.4397146675864337,4156,torch
phase07,smooth,409,509,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_roc_auc,0.5134610295469088,4156,torch
phase07,smooth,409,509,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.0314574931068038,4156,torch
phase07,smooth,409,509,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.1427198590846738,4156,torch
phase07,smooth,409,509,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3143036339288145,4156,torch
phase07,smooth,409,509,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.2764152586460113,4156,torch
phase07,smooth,409,509,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.4397146675864337,4156,torch
phase07,smooth,409,509,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.5134610295469088,4156,torch
phase07,smooth,409,509,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_brier,0.0314574931068038,4156,torch
phase07,smooth,409,509,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,event_log_loss,0.1427198590846738,4156,torch
phase07,smooth,409,509,1102,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.3143036339288145,4156,torch
phase07,smooth,409,509,1103,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,mae,0.2854426801204681,3556,torch
phase07,smooth,409,509,1103,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,rmse,0.4503588762036048,3556,torch
phase07,smooth,409,509,1103,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_roc_auc,0.5054287287500276,3556,torch
phase07,smooth,409,509,1103,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_brier,0.0294511967708634,3556,torch
phase07,smooth,409,509,1103,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,event_log_loss,0.137402476903424,3556,torch
phase07,smooth,409,509,1103,40,32,8,phase05_flow_jump,none__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.2899735307120901,3556,torch
phase07,smooth,409,509,1103,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,mae,0.2854426801204681,3556,torch
phase07,smooth,409,509,1103,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,rmse,0.4503588762036048,3556,torch
phase07,smooth,409,509,1103,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_roc_auc,0.5054287287500276,3556,torch
phase07,smooth,409,509,1103,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_brier,0.0294511967708634,3556,torch
phase07,smooth,409,509,1103,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,event_log_loss,0.137402476903424,3556,torch
phase07,smooth,409,509,1103,40,32,8,phase05_flow_jump,none__none__deterministic,standard_early_stop,test,all,latent_aligned_r2,0.2899735307120901,3556,torch
phase07,smooth,409,509,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,mae,0.2665524780750274,4156,torch
phase07,smooth,409,509,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,rmse,0.4193297003258634,4156,torch
phase07,smooth,409,509,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_roc_auc,0.5106034607016123,4156,torch
phase07,smooth,409,509,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_brier,0.0315583094141702,4156,torch
phase07,smooth,409,509,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,event_log_loss,0.1419074702388825,4156,torch
phase07,smooth,409,509,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,forced_horizon,test,all,latent_aligned_r2,0.3143588622756578,4156,torch
phase07,smooth,409,509,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,mae,0.2665524780750274,4156,torch
phase07,smooth,409,509,1103,40,32,8,phase05_flow_jump,time_scaled__none__deterministic,standard_early_stop,test,all,rmse,0.4193297003258634,4156,torch
