model,ablation,n_train,n_fit,n_validation,seed,cohort_seed,subset_seed,model_seed,split,site_or_shift,metric,value,trainable_parameters,backend,world,benchmark
flow_jump_observation,no_representation,20,16,4,204,104,204,304,test,all,event_roc_auc,0.49776904914674236,6490,,site_shift,low_n
flow_jump_observation,no_representation,20,16,4,204,104,204,304,test,all,latent_aligned_r2,0.6065417384865329,6490,,site_shift,low_n
flow_jump_observation,no_representation,20,16,4,204,104,204,304,test,all,mae,0.6707541346549988,6490,,site_shift,low_n
flow_jump_observation,no_representation,20,16,4,204,104,204,304,test,all,nll,1.1747614907977815,6490,,site_shift,low_n
flow_jump_observation,no_representation,20,16,4,204,104,204,304,test,all,rmse,1.2297260283235156,6490,,site_shift,low_n
flow_jump_observation,none,20,16,4,204,104,204,304,test,all,coverage_90,0.9481126479869036,7642,,site_shift,low_n
flow_jump_observation,none,20,16,4,204,104,204,304,test,all,event_brier,0.16625770210617177,7642,,site_shift,low_n
flow_jump_observation,none,20,16,4,204,104,204,304,test,all,event_log_loss,0.5206331365702747,7642,,site_shift,low_n
flow_jump_observation,none,20,16,4,204,104,204,304,test,all,event_roc_auc,0.47678894254581483,7642,,site_shift,low_n
flow_jump_observation,none,20,16,4,204,104,204,304,test,all,latent_aligned_r2,0.544466775161931,7642,,site_shift,low_n
flow_jump_observation,none,20,16,4,204,104,204,304,test,all,mae,0.6138421297073364,7642,,site_shift,low_n
flow_jump_observation,none,20,16,4,204,104,204,304,test,all,nll,1.0510251184130015,7642,,site_shift,low_n
flow_jump_observation,none,20,16,4,204,104,204,304,test,all,rmse,1.0839462685975176,7642,,site_shift,low_n
gradient_boosting,none,20,16,4,204,104,204,304,test,all,mae,0.3441474577538889,0,,site_shift,low_n
gradient_boosting,none,20,16,4,204,104,204,304,test,all,rmse,0.5370005439273203,0,,site_shift,low_n
gru_from_scratch,none,20,16,4,204,104,204,304,test,all,coverage_90,0.9525730147808964,4455,,site_shift,low_n
gru_from_scratch,none,20,16,4,204,104,204,304,test,all,event_brier,0.12921923357598258,4455,,site_shift,low_n
gru_from_scratch,none,20,16,4,204,104,204,304,test,all,event_log_loss,0.4322365294046841,4455,,site_shift,low_n
gru_from_scratch,none,20,16,4,204,104,204,304,test,all,event_roc_auc,0.47049120711198156,4455,,site_shift,low_n
gru_from_scratch,none,20,16,4,204,104,204,304,test,all,latent_aligned_r2,0.6671960761313686,4455,,site_shift,low_n
gru_from_scratch,none,20,16,4,204,104,204,304,test,all,mae,0.5848695039749146,4455,,site_shift,low_n
gru_from_scratch,none,20,16,4,204,104,204,304,test,all,nll,0.8415473146921553,4455,,site_shift,low_n
gru_from_scratch,none,20,16,4,204,104,204,304,test,all,rmse,1.0514955609854155,4455,,site_shift,low_n
representation_linear,none,20,16,4,204,104,204,304,test,all,mae,0.740696376030529,20,,site_shift,low_n
representation_linear,none,20,16,4,204,104,204,304,test,all,rmse,1.0856076167718385,20,,site_shift,low_n
representation_mlp,none,20,16,4,204,104,204,304,test,all,mae,1.3179946236115392,673,torch_lbfgs,site_shift,low_n
representation_mlp,none,20,16,4,204,104,204,304,test,all,rmse,2.8273734492461844,673,torch_lbfgs,site_shift,low_n
engineered_linear,none,40,32,8,204,104,204,304,test,all,mae,0.6432346249378746,17,,site_shift,low_n
engineered_linear,none,40,32,8,204,104,204,304,test,all,rmse,0.8573305257299385,17,,site_shift,low_n
flow_jump,no_flow,40,32,8,204,104,204,304,test,all,coverage_90,0.9564639730479964,6967,,site_shift,low_n
flow_jump,no_flow,40,32,8,204,104,204,304,test,all,event_brier,0.17867834664378904,6967,,site_shift,low_n
flow_jump,no_flow,40,32,8,204,104,204,304,test,all,event_log_loss,0.5478121338419434,6967,,site_shift,low_n
flow_jump,no_flow,40,32,8,204,104,204,304,test,all,event_roc_auc,0.4747877197870233,6967,,site_shift,low_n
flow_jump,no_flow,40,32,8,204,104,204,304,test,all,latent_aligned_r2,0.6115897989887791,6967,,site_shift,low_n
flow_jump,no_flow,40,32,8,204,104,204,304,test,all,mae,0.6130271553993225,6967,,site_shift,low_n
flow_jump,no_flow,40,32,8,204,104,204,304,test,all,nll,1.0037644656997493,6967,,site_shift,low_n
flow_jump,no_flow,40,32,8,204,104,204,304,test,all,rmse,1.1062113286387478,6967,,site_shift,low_n
flow_jump,no_jump,40,32,8,204,104,204,304,test,all,coverage_90,0.9524781133597475,4879,,site_shift,low_n
flow_jump,no_jump,40,32,8,204,104,204,304,test,all,event_brier,0.23699371725916676,4879,,site_shift,low_n
flow_jump,no_jump,40,32,8,204,104,204,304,test,all,event_log_loss,0.6667729434616337,4879,,site_shift,low_n
flow_jump,no_jump,40,32,8,204,104,204,304,test,all,event_roc_auc,0.5111762475235265,4879,,site_shift,low_n
flow_jump,no_jump,40,32,8,204,104,204,304,test,all,latent_aligned_r2,0.5799651256073084,4879,,site_shift,low_n
flow_jump,no_jump,40,32,8,204,104,204,304,test,all,mae,0.8863932490348816,4879,,site_shift,low_n
flow_jump,no_jump,40,32,8,204,104,204,304,test,all,nll,1.18735801278751,4879,,site_shift,low_n
flow_jump,no_jump,40,32,8,204,104,204,304,test,all,rmse,1.5388824047697207,4879,,site_shift,low_n
flow_jump,no_prob_scale,40,32,8,204,104,204,304,test,all,coverage_90,0.978267574556929,6967,,site_shift,low_n
flow_jump,no_prob_scale,40,32,8,204,104,204,304,test,all,event_brier,0.12529692855931926,6967,,site_shift,low_n
flow_jump,no_prob_scale,40,32,8,204,104,204,304,test,all,event_log_loss,0.42327987498111364,6967,,site_shift,low_n
flow_jump,no_prob_scale,40,32,8,204,104,204,304,test,all,event_roc_auc,0.4830464352852447,6967,,site_shift,low_n
flow_jump,no_prob_scale,40,32,8,204,104,204,304,test,all,latent_aligned_r2,0.576850477359547,6967,,site_shift,low_n
flow_jump,no_prob_scale,40,32,8,204,104,204,304,test,all,mae,0.39363497495651245,6967,,site_shift,low_n
flow_jump,no_prob_scale,40,32,8,204,104,204,304,test,all,nll,1.0979833358942293,6967,,site_shift,low_n
flow_jump,no_prob_scale,40,32,8,204,104,204,304,test,all,rmse,0.5984059039108979,6967,,site_shift,low_n
flow_jump,no_representation,40,32,8,204,104,204,304,test,all,coverage_90,0.9482312747633396,5815,,site_shift,low_n
flow_jump,no_representation,40,32,8,204,104,204,304,test,all,event_brier,0.18833450705375063,5815,,site_shift,low_n
flow_jump,no_representation,40,32,8,204,104,204,304,test,all,event_log_loss,0.5674751836693852,5815,,site_shift,low_n
flow_jump,no_representation,40,32,8,204,104,204,304,test,all,event_roc_auc,0.5015871732743482,5815,,site_shift,low_n
flow_jump,no_representation,40,32,8,204,104,204,304,test,all,latent_aligned_r2,0.6151404462278541,5815,,site_shift,low_n
flow_jump,no_representation,40,32,8,204,104,204,304,test,all,mae,0.7286937236785889,5815,,site_shift,low_n
flow_jump,no_representation,40,32,8,204,104,204,304,test,all,nll,1.476230232621091,5815,,site_shift,low_n
flow_jump,no_representation,40,32,8,204,104,204,304,test,all,rmse,1.294776919898065,5815,,site_shift,low_n
flow_jump,none,40,32,8,204,104,204,304,test,all,coverage_90,0.9538779093216921,6967,,site_shift,low_n
flow_jump,none,40,32,8,204,104,204,304,test,all,event_brier,0.171772160806665,6967,,site_shift,low_n
flow_jump,none,40,32,8,204,104,204,304,test,all,event_log_loss,0.5327941688303456,6967,,site_shift,low_n
flow_jump,none,40,32,8,204,104,204,304,test,all,event_roc_auc,0.4782852883403125,6967,,site_shift,low_n
flow_jump,none,40,32,8,204,104,204,304,test,all,latent_aligned_r2,0.5731238263237006,6967,,site_shift,low_n
flow_jump,none,40,32,8,204,104,204,304,test,all,mae,0.6206902265548706,6967,,site_shift,low_n
flow_jump,none,40,32,8,204,104,204,304,test,all,nll,1.0247457478303428,6967,,site_shift,low_n
flow_jump,none,40,32,8,204,104,204,304,test,all,rmse,1.1083945118838798,6967,,site_shift,low_n
flow_jump_observation,no_flow,40,32,8,204,104,204,304,test,all,coverage_90,0.9557522123893806,7642,,site_shift,low_n
flow_jump_observation,no_flow,40,32,8,204,104,204,304,test,all,event_brier,0.1772132391166062,7642,,site_shift,low_n
flow_jump_observation,no_flow,40,32,8,204,104,204,304,test,all,event_log_loss,0.5446850356869047,7642,,site_shift,low_n
flow_jump_observation,no_flow,40,32,8,204,104,204,304,test,all,event_roc_auc,0.4747128557116484,7642,,site_shift,low_n
flow_jump_observation,no_flow,40,32,8,204,104,204,304,test,all,latent_aligned_r2,0.6115975632897538,7642,,site_shift,low_n
flow_jump_observation,no_flow,40,32,8,204,104,204,304,test,all,mae,0.6098306179046631,7642,,site_shift,low_n
flow_jump_observation,no_flow,40,32,8,204,104,204,304,test,all,nll,0.994619879288694,7642,,site_shift,low_n
flow_jump_observation,no_flow,40,32,8,204,104,204,304,test,all,rmse,1.101067560349186,7642,,site_shift,low_n
flow_jump_observation,no_jump,40,32,8,204,104,204,304,test,all,coverage_90,0.9525018387150348,5554,,site_shift,low_n
flow_jump_observation,no_jump,40,32,8,204,104,204,304,test,all,event_brier,0.23703707105602692,5554,,site_shift,low_n
flow_jump_observation,no_jump,40,32,8,204,104,204,304,test,all,event_log_loss,0.6668621777735559,5554,,site_shift,low_n
flow_jump_observation,no_jump,40,32,8,204,104,204,304,test,all,event_roc_auc,0.5112636698523121,5554,,site_shift,low_n
flow_jump_observation,no_jump,40,32,8,204,104,204,304,test,all,latent_aligned_r2,0.5799548514461872,5554,,site_shift,low_n
flow_jump_observation,no_jump,40,32,8,204,104,204,304,test,all,mae,0.8860965967178345,5554,,site_shift,low_n
flow_jump_observation,no_jump,40,32,8,204,104,204,304,test,all,nll,1.1871461236527912,5554,,site_shift,low_n
flow_jump_observation,no_jump,40,32,8,204,104,204,304,test,all,rmse,1.5385113808921016,5554,,site_shift,low_n
flow_jump_observation,no_observation_head,40,32,8,204,104,204,304,test,all,coverage_90,0.9538779093216921,6967,,site_shift,low_n
flow_jump_observation,no_observation_head,40,32,8,204,104,204,304,test,all,event_brier,0.171772160806665,6967,,site_shift,low_n
flow_jump_observation,no_observation_head,40,32,8,204,104,204,304,test,all,event_log_loss,0.5327941688303456,6967,,site_shift,low_n
flow_jump_observation,no_observation_head,40,32,8,204,104,204,304,test,all,event_roc_auc,0.4782852883403125,6967,,site_shift,low_n
flow_jump_observation,no_observation_head,40,32,8,204,104,204,304,test,all,latent_aligned_r2,0.5731238263237006,6967,,site_shift,low_n
flow_jump_observation,no_observation_head,40,32,8,204,104,204,304,test,all,mae,0.6206902265548706,6967,,site_shift,low_n
flow_jump_observation,no_observation_head,40,32,8,204,104,204,304,test,all,nll,1.0247457478303428,6967,,site_shift,low_n
flow_jump_observation,no_observation_head,40,32,8,204,104,204,304,test,all,rmse,1.1083945118838798,6967,,site_shift,low_n
flow_jump_observation,no_prob_scale,40,32,8,204,104,204,304,test,all,coverage_90,0.9784336520439394,7642,,site_shift,low_n
flow_jump_observation,no_prob_scale,40,32,8,204,104,204,304,test,all,event_brier,0.12529300512026367,7642,,site_shift,low_n
flow_jump_observation,no_prob_scale,40,32,8,204,104,204,304,test,all,event_log_loss,0.42329293700317916,7642,,site_shift,low_n
flow_jump_observation,no_prob_scale,40,32,8,204,104,204,304,test,all,event_roc_auc,0.48293087121212125,7642,,site_shift,low_n
flow_jump_observation,no_prob_scale,40,32,8,204,104,204,304,test,all,latent_aligned_r2,0.5770198743663716,7642,,site_shift,low_n
flow_jump_observation,no_prob_scale,40,32,8,204,104,204,304,test,all,mae,0.3940573036670685,7642,,site_shift,low_n
flow_jump_observation,no_prob_scale,40,32,8,204,104,204,304,test,all,nll,1.097607002789137,7642,,site_shift,low_n
flow_jump_observation,no_prob_scale,40,32,8,204,104,204,304,test,all,rmse,0.5977766626267665,7642,,site_shift,low_n
flow_jump_observation,no_representation,40,32,8,204,104,204,304,test,all,coverage_90,0.948160098697478,6490,,site_shift,low_n
flow_jump_observation,no_representation,40,32,8,204,104,204,304,test,all,event_brier,0.18831407654672658,6490,,site_shift,low_n
flow_jump_observation,no_representation,40,32,8,204,104,204,304,test,all,event_log_loss,0.5674338245654027,6490,,site_shift,low_n
flow_jump_observation,no_representation,40,32,8,204,104,204,304,test,all,event_roc_auc,0.5015681142779954,6490,,site_shift,low_n
flow_jump_observation,no_representation,40,32,8,204,104,204,304,test,all,latent_aligned_r2,0.6151172770211392,6490,,site_shift,low_n
flow_jump_observation,no_representation,40,32,8,204,104,204,304,test,all,mae,0.728435218334198,6490,,site_shift,low_n
flow_jump_observation,no_representation,40,32,8,204,104,204,304,test,all,nll,1.4730742152805998,6490,,site_shift,low_n
flow_jump_observation,no_representation,40,32,8,204,104,204,304,test,all,rmse,1.2944054127449154,6490,,site_shift,low_n
flow_jump_observation,none,40,32,8,204,104,204,304,test,all,coverage_90,0.9539728107428409,7642,,site_shift,low_n
flow_jump_observation,none,40,32,8,204,104,204,304,test,all,event_brier,0.17202445337906183,7642,,site_shift,low_n
flow_jump_observation,none,40,32,8,204,104,204,304,test,all,event_log_loss,0.5333379690473223,7642,,site_shift,low_n
flow_jump_observation,none,40,32,8,204,104,204,304,test,all,event_roc_auc,0.47801365015309105,7642,,site_shift,low_n
flow_jump_observation,none,40,32,8,204,104,204,304,test,all,latent_aligned_r2,0.572868850499968,7642,,site_shift,low_n
flow_jump_observation,none,40,32,8,204,104,204,304,test,all,mae,0.6205556988716125,7642,,site_shift,low_n
flow_jump_observation,none,40,32,8,204,104,204,304,test,all,nll,1.0241451757747495,7642,,site_shift,low_n
flow_jump_observation,none,40,32,8,204,104,204,304,test,all,rmse,1.108482108970182,7642,,site_shift,low_n
gradient_boosting,none,40,32,8,204,104,204,304,test,all,mae,0.2679175544919198,0,,site_shift,low_n
gradient_boosting,none,40,32,8,204,104,204,304,test,all,rmse,0.44432594670454423,0,,site_shift,low_n
gru_from_scratch,none,40,32,8,204,104,204,304,test,all,coverage_90,0.9525018387150348,4455,,site_shift,low_n
gru_from_scratch,none,40,32,8,204,104,204,304,test,all,event_brier,0.13166974791585997,4455,,site_shift,low_n
gru_from_scratch,none,40,32,8,204,104,204,304,test,all,event_log_loss,0.4390393433296655,4455,,site_shift,low_n
gru_from_scratch,none,40,32,8,204,104,204,304,test,all,event_roc_auc,0.47106897822954663,4455,,site_shift,low_n
gru_from_scratch,none,40,32,8,204,104,204,304,test,all,latent_aligned_r2,0.6754146692842872,4455,,site_shift,low_n
gru_from_scratch,none,40,32,8,204,104,204,304,test,all,mae,0.6017172932624817,4455,,site_shift,low_n
gru_from_scratch,none,40,32,8,204,104,204,304,test,all,nll,0.8303778835283888,4455,,site_shift,low_n
gru_from_scratch,none,40,32,8,204,104,204,304,test,all,rmse,1.0842473991139436,4455,,site_shift,low_n
representation_linear,none,40,32,8,204,104,204,304,test,all,mae,0.7187251160466968,20,,site_shift,low_n
representation_linear,none,40,32,8,204,104,204,304,test,all,rmse,1.0393744300113843,20,,site_shift,low_n
representation_mlp,none,40,32,8,204,104,204,304,test,all,mae,0.9636696000595417,673,torch_lbfgs,site_shift,low_n
representation_mlp,none,40,32,8,204,104,204,304,test,all,rmse,2.411295304468353,673,torch_lbfgs,site_shift,low_n
engineered_linear,none,80,64,16,204,104,204,304,test,all,mae,0.6338219006790643,17,,site_shift,low_n
engineered_linear,none,80,64,16,204,104,204,304,test,all,rmse,0.8527738301742755,17,,site_shift,low_n
flow_jump,no_flow,80,64,16,204,104,204,304,test,all,coverage_90,0.9352772307765309,6967,,site_shift,low_n
flow_jump,no_flow,80,64,16,204,104,204,304,test,all,event_brier,0.12623589686282397,6967,,site_shift,low_n
flow_jump,no_flow,80,64,16,204,104,204,304,test,all,event_log_loss,0.42332015881613283,6967,,site_shift,low_n
flow_jump,no_flow,80,64,16,204,104,204,304,test,all,event_roc_auc,0.47138786640551134,6967,,site_shift,low_n
flow_jump,no_flow,80,64,16,204,104,204,304,test,all,latent_aligned_r2,0.5997349532246188,6967,,site_shift,low_n
flow_jump,no_flow,80,64,16,204,104,204,304,test,all,mae,0.5276221036911011,6967,,site_shift,low_n
flow_jump,no_flow,80,64,16,204,104,204,304,test,all,nll,0.719528690967377,6967,,site_shift,low_n
flow_jump,no_flow,80,64,16,204,104,204,304,test,all,rmse,0.9474395906823023,6967,,site_shift,low_n
flow_jump,no_jump,80,64,16,204,104,204,304,test,all,coverage_90,0.9012550712946926,4879,,site_shift,low_n
flow_jump,no_jump,80,64,16,204,104,204,304,test,all,event_brier,0.13528846682436843,4879,,site_shift,low_n
flow_jump,no_jump,80,64,16,204,104,204,304,test,all,event_log_loss,0.4472916707750067,4879,,site_shift,low_n
flow_jump,no_jump,80,64,16,204,104,204,304,test,all,event_roc_auc,0.48513209031248594,4879,,site_shift,low_n
flow_jump,no_jump,80,64,16,204,104,204,304,test,all,latent_aligned_r2,0.570679210878495,4879,,site_shift,low_n
flow_jump,no_jump,80,64,16,204,104,204,304,test,all,mae,0.5459082126617432,4879,,site_shift,low_n
flow_jump,no_jump,80,64,16,204,104,204,304,test,all,nll,0.740399233319842,4879,,site_shift,low_n
flow_jump,no_jump,80,64,16,204,104,204,304,test,all,rmse,1.0103488322556082,4879,,site_shift,low_n
flow_jump,no_prob_scale,80,64,16,204,104,204,304,test,all,coverage_90,0.9784573773992266,6967,,site_shift,low_n
flow_jump,no_prob_scale,80,64,16,204,104,204,304,test,all,event_brier,0.12490917960968292,6967,,site_shift,low_n
flow_jump,no_prob_scale,80,64,16,204,104,204,304,test,all,event_log_loss,0.42168949871675115,6967,,site_shift,low_n
flow_jump,no_prob_scale,80,64,16,204,104,204,304,test,all,event_roc_auc,0.4880840607974245,6967,,site_shift,low_n
flow_jump,no_prob_scale,80,64,16,204,104,204,304,test,all,latent_aligned_r2,0.5681697731790503,6967,,site_shift,low_n
flow_jump,no_prob_scale,80,64,16,204,104,204,304,test,all,mae,0.375149667263031,6967,,site_shift,low_n
flow_jump,no_prob_scale,80,64,16,204,104,204,304,test,all,nll,1.0884680912336884,6967,,site_shift,low_n
flow_jump,no_prob_scale,80,64,16,204,104,204,304,test,all,rmse,0.5822878278447667,6967,,site_shift,low_n
flow_jump,no_representation,80,64,16,204,104,204,304,test,all,coverage_90,0.932382737431493,5815,,site_shift,low_n
flow_jump,no_representation,80,64,16,204,104,204,304,test,all,event_brier,0.1255471646756283,5815,,site_shift,low_n
flow_jump,no_representation,80,64,16,204,104,204,304,test,all,event_log_loss,0.4235415137446294,5815,,site_shift,low_n
flow_jump,no_representation,80,64,16,204,104,204,304,test,all,event_roc_auc,0.4896301189832951,5815,,site_shift,low_n
flow_jump,no_representation,80,64,16,204,104,204,304,test,all,latent_aligned_r2,0.5920128082612067,5815,,site_shift,low_n
flow_jump,no_representation,80,64,16,204,104,204,304,test,all,mae,0.5838183164596558,5815,,site_shift,low_n
flow_jump,no_representation,80,64,16,204,104,204,304,test,all,nll,0.823277249503555,5815,,site_shift,low_n
flow_jump,no_representation,80,64,16,204,104,204,304,test,all,rmse,1.0485521233972859,5815,,site_shift,low_n
flow_jump,none,80,64,16,204,104,204,304,test,all,coverage_90,0.9244347434102825,6967,,site_shift,low_n
flow_jump,none,80,64,16,204,104,204,304,test,all,event_brier,0.12511256375797936,6967,,site_shift,low_n
flow_jump,none,80,64,16,204,104,204,304,test,all,event_log_loss,0.42082395032375197,6967,,site_shift,low_n
flow_jump,none,80,64,16,204,104,204,304,test,all,event_roc_auc,0.4797019015376649,6967,,site_shift,low_n
flow_jump,none,80,64,16,204,104,204,304,test,all,latent_aligned_r2,0.5738382334536922,6967,,site_shift,low_n
flow_jump,none,80,64,16,204,104,204,304,test,all,mae,0.46509721875190735,6967,,site_shift,low_n
flow_jump,none,80,64,16,204,104,204,304,test,all,nll,0.7735633991458573,6967,,site_shift,low_n
flow_jump,none,80,64,16,204,104,204,304,test,all,rmse,0.8256358759450331,6967,,site_shift,low_n
flow_jump_observation,no_flow,80,64,16,204,104,204,304,test,all,coverage_90,0.9352535054212436,7642,,site_shift,low_n
flow_jump_observation,no_flow,80,64,16,204,104,204,304,test,all,event_brier,0.12625017853804493,7642,,site_shift,low_n
flow_jump_observation,no_flow,80,64,16,204,104,204,304,test,all,event_log_loss,0.4233572239886089,7642,,site_shift,low_n
flow_jump_observation,no_flow,80,64,16,204,104,204,304,test,all,event_roc_auc,0.47135286511099106,7642,,site_shift,low_n
flow_jump_observation,no_flow,80,64,16,204,104,204,304,test,all,latent_aligned_r2,0.5995814376202016,7642,,site_shift,low_n
flow_jump_observation,no_flow,80,64,16,204,104,204,304,test,all,mae,0.5267757177352905,7642,,site_shift,low_n
flow_jump_observation,no_flow,80,64,16,204,104,204,304,test,all,nll,0.7170008005431472,7642,,site_shift,low_n
flow_jump_observation,no_flow,80,64,16,204,104,204,304,test,all,rmse,0.9465795805212717,7642,,site_shift,low_n
flow_jump_observation,no_jump,80,64,16,204,104,204,304,test,all,coverage_90,0.8948255000118627,5554,,site_shift,low_n
flow_jump_observation,no_jump,80,64,16,204,104,204,304,test,all,event_brier,0.13482257853723875,5554,,site_shift,low_n
flow_jump_observation,no_jump,80,64,16,204,104,204,304,test,all,event_log_loss,0.4467817540284889,5554,,site_shift,low_n
flow_jump_observation,no_jump,80,64,16,204,104,204,304,test,all,event_roc_auc,0.4855985467603224,5554,,site_shift,low_n
flow_jump_observation,no_jump,80,64,16,204,104,204,304,test,all,latent_aligned_r2,0.5719763398309539,5554,,site_shift,low_n
flow_jump_observation,no_jump,80,64,16,204,104,204,304,test,all,mae,0.5306209921836853,5554,,site_shift,low_n
flow_jump_observation,no_jump,80,64,16,204,104,204,304,test,all,nll,0.7335761903831126,5554,,site_shift,low_n
flow_jump_observation,no_jump,80,64,16,204,104,204,304,test,all,rmse,0.9809935787488511,5554,,site_shift,low_n
flow_jump_observation,no_observation_head,80,64,16,204,104,204,304,test,all,coverage_90,0.9244347434102825,6967,,site_shift,low_n
flow_jump_observation,no_observation_head,80,64,16,204,104,204,304,test,all,event_brier,0.12511256375797936,6967,,site_shift,low_n
flow_jump_observation,no_observation_head,80,64,16,204,104,204,304,test,all,event_log_loss,0.42082395032375197,6967,,site_shift,low_n
flow_jump_observation,no_observation_head,80,64,16,204,104,204,304,test,all,event_roc_auc,0.4797019015376649,6967,,site_shift,low_n
flow_jump_observation,no_observation_head,80,64,16,204,104,204,304,test,all,latent_aligned_r2,0.5738382334536922,6967,,site_shift,low_n
flow_jump_observation,no_observation_head,80,64,16,204,104,204,304,test,all,mae,0.46509721875190735,6967,,site_shift,low_n
flow_jump_observation,no_observation_head,80,64,16,204,104,204,304,test,all,nll,0.7735633991458573,6967,,site_shift,low_n
flow_jump_observation,no_observation_head,80,64,16,204,104,204,304,test,all,rmse,0.8256358759450331,6967,,site_shift,low_n
flow_jump_observation,no_prob_scale,80,64,16,204,104,204,304,test,all,coverage_90,0.9782912999122162,7642,,site_shift,low_n
flow_jump_observation,no_prob_scale,80,64,16,204,104,204,304,test,all,event_brier,0.12489031930879194,7642,,site_shift,low_n
flow_jump_observation,no_prob_scale,80,64,16,204,104,204,304,test,all,event_log_loss,0.4216137443964763,7642,,site_shift,low_n
flow_jump_observation,no_prob_scale,80,64,16,204,104,204,304,test,all,event_roc_auc,0.4880297190891081,7642,,site_shift,low_n
flow_jump_observation,no_prob_scale,80,64,16,204,104,204,304,test,all,latent_aligned_r2,0.5684912302235019,7642,,site_shift,low_n
flow_jump_observation,no_prob_scale,80,64,16,204,104,204,304,test,all,mae,0.37454530596733093,7642,,site_shift,low_n
flow_jump_observation,no_prob_scale,80,64,16,204,104,204,304,test,all,nll,1.0880912289974678,7642,,site_shift,low_n
flow_jump_observation,no_prob_scale,80,64,16,204,104,204,304,test,all,rmse,0.5816402530092545,7642,,site_shift,low_n
flow_jump_observation,no_representation,80,64,16,204,104,204,304,test,all,coverage_90,0.9325250895632162,6490,,site_shift,low_n
flow_jump_observation,no_representation,80,64,16,204,104,204,304,test,all,event_brier,0.12553929705341116,6490,,site_shift,low_n
flow_jump_observation,no_representation,80,64,16,204,104,204,304,test,all,event_log_loss,0.4234862789777079,6490,,site_shift,low_n
flow_jump_observation,no_representation,80,64,16,204,104,204,304,test,all,event_roc_auc,0.48962003720338604,6490,,site_shift,low_n
flow_jump_observation,no_representation,80,64,16,204,104,204,304,test,all,latent_aligned_r2,0.5901280660223481,6490,,site_shift,low_n
flow_jump_observation,no_representation,80,64,16,204,104,204,304,test,all,mae,0.5820468068122864,6490,,site_shift,low_n
flow_jump_observation,no_representation,80,64,16,204,104,204,304,test,all,nll,0.8248315348552092,6490,,site_shift,low_n
flow_jump_observation,no_representation,80,64,16,204,104,204,304,test,all,rmse,1.0450663529096837,6490,,site_shift,low_n
flow_jump_observation,none,80,64,16,204,104,204,304,test,all,coverage_90,0.9276851170846283,7642,,site_shift,low_n
flow_jump_observation,none,80,64,16,204,104,204,304,test,all,event_brier,0.12539738526571276,7642,,site_shift,low_n
flow_jump_observation,none,80,64,16,204,104,204,304,test,all,event_log_loss,0.4212784014358175,7642,,site_shift,low_n
flow_jump_observation,none,80,64,16,204,104,204,304,test,all,event_roc_auc,0.47965057803142874,7642,,site_shift,low_n
flow_jump_observation,none,80,64,16,204,104,204,304,test,all,latent_aligned_r2,0.5735434011205764,7642,,site_shift,low_n
flow_jump_observation,none,80,64,16,204,104,204,304,test,all,mae,0.47269365191459656,7642,,site_shift,low_n
flow_jump_observation,none,80,64,16,204,104,204,304,test,all,nll,0.7816785067508575,7642,,site_shift,low_n
flow_jump_observation,none,80,64,16,204,104,204,304,test,all,rmse,0.8411496322750759,7642,,site_shift,low_n
gradient_boosting,none,80,64,16,204,104,204,304,test,all,mae,0.2344149005604241,0,,site_shift,low_n
gradient_boosting,none,80,64,16,204,104,204,304,test,all,rmse,0.41308544738554587,0,,site_shift,low_n
gru_from_scratch,none,80,64,16,204,104,204,304,test,all,coverage_90,0.9411373935324682,4455,,site_shift,low_n
gru_from_scratch,none,80,64,16,204,104,204,304,test,all,event_brier,0.12072031158396163,4455,,site_shift,low_n
gru_from_scratch,none,80,64,16,204,104,204,304,test,all,event_log_loss,0.4080210420687053,4455,,site_shift,low_n
gru_from_scratch,none,80,64,16,204,104,204,304,test,all,event_roc_auc,0.4700822653541357,4455,,site_shift,low_n
gru_from_scratch,none,80,64,16,204,104,204,304,test,all,latent_aligned_r2,0.687599918524908,4455,,site_shift,low_n
gru_from_scratch,none,80,64,16,204,104,204,304,test,all,mae,0.5228040218353271,4455,,site_shift,low_n
gru_from_scratch,none,80,64,16,204,104,204,304,test,all,nll,0.6174393274790493,4455,,site_shift,low_n
gru_from_scratch,none,80,64,16,204,104,204,304,test,all,rmse,0.969199291761441,4455,,site_shift,low_n
representation_linear,none,80,64,16,204,104,204,304,test,all,mae,0.7150270567760177,20,,site_shift,low_n
representation_linear,none,80,64,16,204,104,204,304,test,all,rmse,1.03748209590171,20,,site_shift,low_n
representation_mlp,none,80,64,16,204,104,204,304,test,all,mae,0.6541346171550337,673,torch_lbfgs,site_shift,low_n
representation_mlp,none,80,64,16,204,104,204,304,test,all,rmse,1.2740460700291965,673,torch_lbfgs,site_shift,low_n
engineered_linear,none,100,80,20,204,104,204,304,test,all,mae,0.6154767230133501,17,,site_shift,low_n
engineered_linear,none,100,80,20,204,104,204,304,test,all,rmse,0.8491631415532903,17,,site_shift,low_n
flow_jump,no_flow,100,80,20,204,104,204,304,test,all,coverage_90,0.9068542551424708,6967,,site_shift,low_n
flow_jump,no_flow,100,80,20,204,104,204,304,test,all,event_brier,0.12243354498141891,6967,,site_shift,low_n
flow_jump,no_flow,100,80,20,204,104,204,304,test,all,event_log_loss,0.41199513898323026,6967,,site_shift,low_n
flow_jump,no_flow,100,80,20,204,104,204,304,test,all,event_roc_auc,0.46933772625962455,6967,,site_shift,low_n
